experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0068,1e-05,0.3,32,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,66.1581,,66.5257,,140,True,2025-11-18 17:46:56,0.7350,0.5971,0.7477,1.0000,0.0000,0.6813,0.5653,0.7223,1.0000,0.0000
exp_0069,1e-05,0.3,512,7,0.1,1.0,1.0,1e-05,5,300,50,scaffold,68.7102,,69.7942,,500,False,2025-11-18 17:48:14,0.7517,0.6136,0.7536,0.9897,0.0562,0.7159,0.5873,0.7288,0.9805,0.0759
exp_0072,0.001,0.1,512,3,0.01,0.1,1.0,1e-05,5,300,50,scaffold,73.3530,,68.3767,,62,True,2025-11-18 17:48:45,0.7333,0.5971,0.7477,1.0000,0.0000,0.7118,0.5653,0.7223,1.0000,0.0000
exp_0071,0.0001,0.3,512,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,80.1684,,77.0078,,500,False,2025-11-18 17:53:36,0.8217,0.5971,0.7475,0.9989,0.0017,0.8191,0.5653,0.7223,1.0000,0.0000
exp_0070,1e-05,0.3,32,5,0.1,1.0,1.0,1e-05,5,300,50,scaffold,71.7138,,69.6699,,192,True,2025-11-18 17:58:29,0.7702,0.5971,0.7477,1.0000,0.0000,0.7475,0.5653,0.7223,1.0000,0.0000
exp_0075,0.0001,0.0,512,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,72.0287,,68.2525,,190,True,2025-11-18 17:58:40,0.7439,0.5978,0.7481,1.0000,0.0017,0.7148,0.5653,0.7223,1.0000,0.0000
exp_0073,0.0001,0.0,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,76.7274,,77.2673,,365,True,2025-11-18 17:58:44,0.8251,0.5978,0.7481,1.0000,0.0017,0.7938,0.5653,0.7223,1.0000,0.0000
exp_0078,0.001,0.1,512,7,1.0,0.1,1.0,0.0,5,300,50,scaffold,73.0866,,74.3515,,78,True,2025-11-18 18:00:59,0.7946,0.5978,0.7481,1.0000,0.0017,0.7492,0.5653,0.7223,1.0000,0.0000
exp_0074,1e-05,0.1,512,3,0.1,0.01,0.1,0.0,5,300,50,scaffold,73.1120,,73.2503,,500,False,2025-11-18 18:03:12,0.7908,0.6150,0.7556,0.9966,0.0494,0.7610,0.5750,0.7263,0.9976,0.0253
exp_0079,0.0001,0.0,32,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,62.4765,,58.4636,,57,True,2025-11-18 18:07:41,0.6492,0.5971,0.7477,1.0000,0.0000,0.6355,0.5653,0.7223,1.0000,0.0000
