number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
10,96.75925925925925,2025-11-26 07:05:17.611277,2025-11-26 07:06:06.775493,0 days 00:00:49.164216,0.24486280363955004,64,0.015332351606049907,1.0714415583725602e-06,0.30000000000000004,300,0.0020605619322843585,0.01600300919470163,10,7,96.75925925925925,96.75925925925925,,PRUNED
11,87.2685185185185,2025-11-26 07:06:06.775707,2025-11-26 07:06:19.270886,0 days 00:00:12.495179,0.2204353073873787,256,0.006308200731779605,3.289302161164898e-05,0.5,300,0.002319301112054944,0.010055357953374236,9,6,87.2685185185185,,,PRUNED
12,97.36271608337736,2025-11-26 07:06:19.271199,2025-11-26 07:19:43.728978,0 days 00:13:24.457779,0.1918595758212524,256,0.025274471093868132,1.9875016277415395e-05,0.5,300,0.0025824089450502082,0.03287746328638497,8,5,92.12962962962963,97.68518518518519,,COMPLETE
13,96.69488827070931,2025-11-26 07:19:43.729298,2025-11-26 07:34:46.434810,0 days 00:15:02.705512,0.1429015229105137,32,0.00100124760291665,7.038766607574491e-05,0.2,300,0.0006165415878824913,0.08069967020126363,9,7,97.4537037037037,,,COMPLETE
14,0.0,2025-11-26 07:34:46.435529,2025-11-26 07:34:46.780269,0 days 00:00:00.344740,0.37125209464380987,512,0.00623185184542796,1.0300162972898719e-05,0.4,300,0.00438556774349345,0.022685115298215718,8,5,,,,COMPLETE
15,96.80450747444225,2025-11-26 07:34:46.781200,2025-11-26 07:45:30.316724,0 days 00:10:43.535524,0.9026118313409103,64,0.04108349150851101,4.023251519614184e-05,0.4,300,0.0009605789275140702,0.10997322096337639,6,6,96.75925925925925,,,COMPLETE
16,85.64814814814814,2025-11-26 07:45:30.317276,2025-11-26 07:45:43.746422,0 days 00:00:13.429146,0.0124339504380482,256,0.018693213930769958,1.3147641619334053e-05,0.2,300,0.00022106537599270398,0.010077318673558952,8,7,85.64814814814814,,,PRUNED
17,83.10185185185186,2025-11-26 07:45:43.746678,2025-11-26 07:46:39.301007,0 days 00:00:55.554329,0.12146384489430245,32,0.0067061705609716415,1.66611233263609e-06,0.30000000000000004,300,2.882859749121365e-05,0.25913009061320924,3,6,83.10185185185186,,,PRUNED
18,73.14814814814815,2025-11-26 07:46:39.301280,2025-11-26 07:46:59.044127,0 days 00:00:19.742847,0.4143995654768382,32,0.05354420357693617,6.850895093864948e-06,0.1,300,1.006415828873375e-05,0.05773008028216879,9,5,73.14814814814815,,,PRUNED
19,90.97222222222221,2025-11-26 07:46:59.044524,2025-11-26 07:47:12.226713,0 days 00:00:13.182189,0.023174202839176983,256,0.009792889676461889,5.085947438324844e-05,0.5,300,0.00971345888963914,0.019166805183735827,5,5,90.97222222222221,,,PRUNED
20,0.0,2025-11-26 07:47:12.226940,2025-11-26 07:47:12.529207,0 days 00:00:00.302267,0.08778685367489128,512,0.004275152668972512,1.9938520955482574e-05,0.4,300,0.0014838780621278956,0.02872272224777064,8,4,,,,COMPLETE
21,97.28593198220304,2025-11-26 07:47:12.529938,2025-11-26 07:58:46.560028,0 days 00:11:34.030090,0.17000146099026692,256,0.023305794793207837,2.3105034450747007e-05,0.5,300,0.003264906404948494,0.033264455635812124,8,5,97.68518518518519,,,COMPLETE
22,78.70370370370371,2025-11-26 07:58:46.560517,2025-11-26 07:58:59.730123,0 days 00:00:13.169606,0.2282467991516732,256,0.026697361057444177,1.2967985021874347e-05,0.5,300,0.003683636799537762,0.07292137549511633,9,5,78.70370370370371,,,PRUNED
