experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_auprc,train_accuracy,train_f1,train_sensitivity,train_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,features
optuna_trial_4_seed_3,0.0004125669228864267,0.1,64,7,0.019244930683563255,0.009110996603951054,0.7364812285111296,3.65120931567162e-06,5,300,50,scaffold,100.0000,97.7041,,95.6790,,81,True,2025-11-26 02:46:22,1.0000,0.9975,0.9985,0.9971,1.0000,0.9947,0.9474,0.9697,0.9796,0.7500,0.9962,0.9316,0.9623,0.9444,0.7778,basic
optuna_trial_4_seed_1,0.0013773296066454555,0.2,32,5,0.02421906026413478,0.01525612349494933,0.22133132482823936,5.963988734076741e-06,6,300,50,scaffold,100.0000,98.5185,,95.7009,,58,True,2025-11-26 02:47:37,1.0000,1.0000,1.0000,1.0000,1.0000,0.9892,0.8772,0.9195,0.8889,0.8333,0.9956,0.8547,0.9146,0.8505,0.9000,basic+phys
optuna_trial_4_seed_4,0.0004125669228864267,0.1,64,7,0.019244930683563255,0.009110996603951054,0.7364812285111296,3.65120931567162e-06,5,300,50,scaffold,100.0000,90.3963,,89.3651,,100,True,2025-11-26 02:48:51,1.0000,1.0000,1.0000,1.0000,1.0000,0.9498,0.8421,0.8941,0.9268,0.6250,0.9826,0.9316,0.9619,0.9619,0.6667,basic
optuna_trial_6_seed_0,0.006692748824582513,0.2,256,4,0.07879384314708687,0.010479852270165964,0.011917835826525015,2.718543891978155e-05,5,300,50,scaffold,100.0000,95.6019,,96.1905,,62,True,2025-11-26 02:50:43,1.0000,1.0000,1.0000,1.0000,1.0000,0.9851,0.9123,0.9485,0.9583,0.6667,0.9954,0.9487,0.9714,0.9714,0.7500,basic
optuna_trial_4_seed_2,0.0013773296066454555,0.2,32,5,0.02421906026413478,0.01525612349494933,0.22133132482823936,5.963988734076741e-06,6,300,50,scaffold,100.0000,99.3617,,97.5486,,128,True,2025-11-26 02:51:10,1.0000,1.0000,1.0000,1.0000,1.0000,0.9966,0.8772,0.9195,0.8511,1.0000,0.9943,0.9402,0.9626,0.9574,0.8696,basic+phys
optuna_trial_6_seed_1,0.006692748824582513,0.2,256,4,0.07879384314708687,0.010479852270165964,0.011917835826525015,2.718543891978155e-05,5,300,50,scaffold,100.0000,97.7778,,94.7664,,69,True,2025-11-26 02:52:08,1.0000,1.0000,1.0000,1.0000,1.0000,0.9911,0.8947,0.9348,0.9556,0.6667,0.9948,0.9231,0.9573,0.9439,0.7000,basic
optuna_trial_4_seed_3,0.0013773296066454555,0.2,32,5,0.02421906026413478,0.01525612349494933,0.22133132482823936,5.963988734076741e-06,6,300,50,scaffold,99.9904,98.4694,,96.6049,,56,True,2025-11-26 02:52:46,1.0000,0.9975,0.9985,0.9971,1.0000,0.9798,0.9649,0.9796,0.9796,0.8750,0.9970,0.8803,0.9314,0.8796,0.8889,basic+phys
optuna_trial_6_seed_2,0.006692748824582513,0.2,256,4,0.07879384314708687,0.010479852270165964,0.011917835826525015,2.718543891978155e-05,5,300,50,scaffold,100.0000,98.9362,,94.5883,,147,True,2025-11-26 02:55:06,1.0000,1.0000,1.0000,1.0000,1.0000,0.9944,0.8596,0.9091,0.8511,0.9000,0.9842,0.9402,0.9637,0.9894,0.7391,basic
optuna_trial_4_seed_4,0.0013773296066454555,0.2,32,5,0.02421906026413478,0.01525612349494933,0.22133132482823936,5.963988734076741e-06,6,300,50,scaffold,99.9887,89.6341,,92.5397,,106,True,2025-11-26 02:55:47,1.0000,0.9728,0.9842,0.9689,1.0000,0.8900,0.7368,0.8000,0.7317,0.7500,0.9895,0.9145,0.9510,0.9238,0.8333,basic+phys
optuna_trial_6_seed_3,0.006692748824582513,0.2,256,4,0.07879384314708687,0.010479852270165964,0.011917835826525015,2.718543891978155e-05,5,300,50,scaffold,100.0000,98.7245,,93.4156,,118,True,2025-11-26 02:57:30,1.0000,1.0000,1.0000,1.0000,1.0000,0.9885,0.9474,0.9697,0.9796,0.7500,0.9931,0.9658,0.9815,0.9815,0.7778,basic
optuna_trial_6_seed_0,0.0001128364308651496,0.4,64,6,0.030772959551490554,0.002702085680247295,0.5986375080355713,1.051869907440752e-05,7,300,50,scaffold,100.0000,96.7593,,97.7778,,100,True,2025-11-26 02:58:38,1.0000,0.9975,0.9986,0.9971,1.0000,0.9938,0.8947,0.9348,0.8958,0.8889,0.9974,0.9402,0.9665,0.9619,0.7500,basic+phys
optuna_trial_6_seed_1,0.0001128364308651496,0.4,64,6,0.030772959551490554,0.002702085680247295,0.5986375080355713,1.051869907440752e-05,7,300,50,scaffold,100.0000,98.5185,,95.5140,,73,True,2025-11-26 03:00:30,1.0000,0.9926,0.9957,0.9914,1.0000,0.9957,0.9298,0.9535,0.9111,1.0000,0.9956,0.8120,0.8866,0.8037,0.9000,basic+phys
optuna_trial_6_seed_4,0.006692748824582513,0.2,256,4,0.07879384314708687,0.010479852270165964,0.011917835826525015,2.718543891978155e-05,5,300,50,scaffold,100.0000,90.5488,,92.7778,,150,True,2025-11-26 03:00:31,1.0000,1.0000,1.0000,1.0000,1.0000,0.8789,0.8596,0.9048,0.9268,0.6875,0.9905,0.9316,0.9623,0.9714,0.5833,basic
optuna_trial_10_seed_0,0.007967325146445884,0.2,256,3,0.23897908190128225,0.014887031729838088,0.050980378312970226,9.886052677384252e-05,7,300,50,scaffold,100.0000,95.8333,,91.9841,,55,True,2025-11-26 03:02:40,1.0000,1.0000,1.0000,1.0000,1.0000,0.9877,0.8947,0.9375,0.9375,0.6667,0.9897,0.6752,0.7791,0.6381,1.0000,basic
