experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_rmse,train_r2,train_pearson,train_spearman,val_rmse,val_r2,val_pearson,val_spearman,test_rmse,test_r2,test_pearson,test_spearman,features
optuna_trial_2_seed_0,0.004764627295790058,0.5,64,9,0.07986504570994445,0.04537700326224476,0.05758122849456587,1.088677697747805e-06,6,300,50,scaffold,0.6028,0.7532,,1.0898,,94,True,2025-11-26 08:47:35,0.9201,0.8369,0.9251,0.9285,1.1846,0.7600,0.8799,0.8659,2.2375,0.0884,0.5997,0.8066,basic
optuna_trial_2_seed_1,0.004764627295790058,0.5,64,9,0.07986504570994445,0.04537700326224476,0.05758122849456587,1.088677697747805e-06,6,300,50,scaffold,0.5064,0.9417,,0.9588,,142,True,2025-11-26 09:06:07,0.8125,0.8788,0.9382,0.9414,1.4041,0.6066,0.7829,0.8066,1.3215,0.6970,0.8379,0.8179,basic
optuna_trial_2_seed_4,0.0009544616239469825,0.0,32,8,0.4070132993883763,0.001129603664010968,0.01128741600045961,7.184210639273418e-05,5,300,50,scaffold,0.4669,0.9707,,1.0054,,114,True,2025-11-26 09:10:32,0.8287,0.8829,0.9433,0.9588,1.4768,0.4945,0.7420,0.7817,1.3684,0.6132,0.7909,0.7858,basic+phys
optuna_trial_2_seed_2,0.004764627295790058,0.5,64,9,0.07986504570994445,0.04537700326224476,0.05758122849456587,1.088677697747805e-06,6,300,50,scaffold,0.6031,0.8964,,0.9239,,80,True,2025-11-26 09:16:38,0.9310,0.8471,0.9263,0.9295,1.3480,0.6035,0.7921,0.7919,1.2744,0.7020,0.8440,0.8242,basic
optuna_trial_3_seed_0,0.005833952061457686,0.4,128,10,0.050755483236402915,0.06645308931515069,0.5383117011211858,5.350271797658446e-06,7,300,50,scaffold,0.5133,0.7623,,1.0154,,94,True,2025-11-26 09:19:01,0.8501,0.8604,0.9277,0.9375,1.1933,0.7564,0.8770,0.8639,1.4591,0.6124,0.7902,0.8017,basic+phys
optuna_trial_3_seed_1,0.005833952061457686,0.4,128,10,0.050755483236402915,0.06645308931515069,0.5383117011211858,5.350271797658446e-06,7,300,50,scaffold,0.5134,0.9692,,0.9313,,141,True,2025-11-26 09:31:52,0.8137,0.8784,0.9400,0.9456,1.4036,0.6069,0.7885,0.7959,1.3009,0.7064,0.8433,0.8328,basic+phys
optuna_trial_2_seed_3,0.004764627295790058,0.5,64,9,0.07986504570994445,0.04537700326224476,0.05758122849456587,1.088677697747805e-06,6,300,50,scaffold,0.5595,0.9505,,0.9376,,118,True,2025-11-26 09:32:22,0.8638,0.8706,0.9376,0.9405,1.4166,0.5744,0.7688,0.7633,1.2904,0.6771,0.8254,0.8200,basic
optuna_trial_3_seed_2,0.005833952061457686,0.4,128,10,0.050755483236402915,0.06645308931515069,0.5383117011211858,5.350271797658446e-06,7,300,50,scaffold,0.4825,0.8594,,0.9496,,157,True,2025-11-26 09:46:06,0.8049,0.8859,0.9427,0.9489,1.2684,0.6489,0.8170,0.8326,1.4156,0.6323,0.8193,0.8343,basic+phys
optuna_trial_2_seed_4,0.004764627295790058,0.5,64,9,0.07986504570994445,0.04537700326224476,0.05758122849456587,1.088677697747805e-06,6,300,50,scaffold,0.5426,0.9085,,0.9658,,142,True,2025-11-26 09:51:29,0.8639,0.8729,0.9402,0.9420,1.3933,0.5500,0.7757,0.7966,1.3281,0.6356,0.8056,0.7930,basic
optuna_trial_3_seed_3,0.005833952061457686,0.4,128,10,0.050755483236402915,0.06645308931515069,0.5383117011211858,5.350271797658446e-06,7,300,50,scaffold,0.4860,0.9470,,0.9288,,157,True,2025-11-26 10:00:32,0.7778,0.8953,0.9471,0.9505,1.4909,0.5286,0.7433,0.7312,1.2941,0.6752,0.8232,0.8317,basic+phys
optuna_trial_4_seed_0,7.81498822616432e-05,0.1,128,10,0.06297724337154498,0.021794145323458393,0.04155344716389164,3.658077721668858e-05,5,300,50,scaffold,0.5950,0.8337,,1.0676,,200,False,2025-11-26 10:08:51,0.9905,0.8108,0.9006,0.9042,1.1409,0.7773,0.8818,0.8622,1.6079,0.5293,0.7444,0.7891,basic
optuna_trial_3_seed_4,0.005833952061457686,0.4,128,10,0.050755483236402915,0.06645308931515069,0.5383117011211858,5.350271797658446e-06,7,300,50,scaffold,0.5750,0.9070,,0.9631,,148,True,2025-11-26 10:14:57,0.8784,0.8687,0.9434,0.9476,1.4242,0.5298,0.7768,0.8203,1.3209,0.6396,0.8111,0.7999,basic+phys
optuna_trial_4_seed_1,7.81498822616432e-05,0.1,128,10,0.06297724337154498,0.021794145323458393,0.04155344716389164,3.658077721668858e-05,5,300,50,scaffold,0.5980,1.0466,,1.0288,,200,False,2025-11-26 10:25:44,0.9723,0.8260,0.9134,0.9162,1.6256,0.4727,0.7115,0.7968,1.9237,0.3580,0.7121,0.8107,basic
optuna_trial_4_seed_0,0.0006839540671563521,0.0,32,4,0.03989492832713595,0.09657513456852135,0.08651995318280002,4.049048419133777e-06,4,300,50,scaffold,0.6616,0.8367,,1.0888,,99,True,2025-11-26 10:36:04,1.0918,0.7702,0.9062,0.9317,1.4707,0.6300,0.7943,0.8156,2.3374,0.0052,0.5991,0.8171,basic+phys
optuna_trial_4_seed_2,7.81498822616432e-05,0.1,128,10,0.06297724337154498,0.021794145323458393,0.04155344716389164,3.658077721668858e-05,5,300,50,scaffold,0.5940,0.9136,,0.9918,,200,False,2025-11-26 10:41:53,0.9736,0.8331,0.9157,0.9185,1.2551,0.6562,0.8164,0.8132,1.6934,0.4738,0.7454,0.8070,basic
optuna_trial_4_seed_1,0.0006839540671563521,0.0,32,4,0.03989492832713595,0.09657513456852135,0.08651995318280002,4.049048419133777e-06,4,300,50,scaffold,0.5924,1.0185,,1.0652,,72,True,2025-11-26 10:51:26,0.9895,0.8200,0.9061,0.9411,1.7347,0.3995,0.6664,0.7920,2.0034,0.3037,0.7088,0.8141,basic+phys
optuna_trial_4_seed_3,7.81498822616432e-05,0.1,128,10,0.06297724337154498,0.021794145323458393,0.04155344716389164,3.658077721668858e-05,5,300,50,scaffold,0.6125,1.0457,,1.0400,,200,False,2025-11-26 10:58:03,1.0091,0.8238,0.9116,0.9132,1.4851,0.5323,0.7375,0.7229,1.4519,0.5912,0.7733,0.7694,basic
optuna_trial_4_seed_4,7.81498822616432e-05,0.1,128,10,0.06297724337154498,0.021794145323458393,0.04155344716389164,3.658077721668858e-05,5,300,50,scaffold,0.5127,1.3027,,1.0794,,200,False,2025-11-26 11:12:59,0.8033,0.8655,0.9305,0.9222,2.0106,0.3033,0.6363,0.6443,1.6943,0.4773,0.7245,0.7987,basic
optuna_trial_4_seed_2,0.0006839540671563521,0.0,32,4,0.03989492832713595,0.09657513456852135,0.08651995318280002,4.049048419133777e-06,4,300,50,scaffold,0.5312,0.9009,,0.9960,,111,True,2025-11-26 11:14:07,1.1958,0.7478,0.8705,0.9501,1.3455,0.6050,0.7941,0.8265,1.8948,0.3413,0.6985,0.8157,basic+phys
optuna_trial_7_seed_0,0.008633332525626957,0.0,64,7,0.5730024374584173,0.011047467712703186,0.32464055082981574,2.1326806725069805e-05,4,300,50,scaffold,0.6472,0.9012,,0.9379,,59,True,2025-11-26 11:21:55,0.9740,0.8375,0.9193,0.9235,1.2871,0.5042,0.7374,0.6982,1.3582,0.6496,0.8139,0.7975,basic
optuna_trial_7_seed_1,0.008633332525626957,0.0,64,7,0.5730024374584173,0.011047467712703186,0.32464055082981574,2.1326806725069805e-05,4,300,50,scaffold,0.7307,0.7154,,1.0608,,59,True,2025-11-26 11:28:35,1.0826,0.8200,0.9211,0.9245,1.5494,-0.0142,0.7406,0.7534,1.4234,0.6152,0.8032,0.7886,basic
optuna_trial_7_seed_2,0.008633332525626957,0.0,64,7,0.5730024374584173,0.011047467712703186,0.32464055082981574,2.1326806725069805e-05,4,300,50,scaffold,0.7196,0.9597,,0.9799,,80,True,2025-11-26 11:38:04,1.1373,0.7667,0.8864,0.9113,1.7317,0.4512,0.7289,0.7765,1.3190,0.6696,0.8226,0.7908,basic
