experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
59,0.0001,0.0,32,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,82.3971,,70.3113,,64,True,2025-11-08 04:32:02
61,0.0001,0.0,32,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,82.1414,,73.7763,,62,True,2025-11-08 04:34:03
60,0.0001,0.0,32,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,82.1838,,68.8424,,64,True,2025-11-08 04:34:03
62,0.0001,0.0,32,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,83.9046,,66.9932,,79,True,2025-11-08 04:38:14
63,0.0001,0.0,32,5,0.01,1.0,1.0,0.0,5,300,50,scaffold,82.6200,,70.9763,,79,True,2025-11-08 04:41:00
65,0.0001,0.0,32,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,82.0744,,74.4583,,64,True,2025-11-08 04:41:17
64,0.0001,0.0,32,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,82.5264,,75.7406,,64,True,2025-11-08 04:41:20
69,0.0001,0.0,32,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,82.2850,,76.6455,,62,True,2025-11-08 04:48:16
66,0.0001,0.0,32,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,82.3562,,59.9025,,102,True,2025-11-08 04:49:34
67,0.0001,0.0,32,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,83.2240,,72.7713,,78,True,2025-11-08 04:49:49
70,0.0001,0.0,32,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,82.3124,,75.1274,,64,True,2025-11-08 04:55:30
68,0.0001,0.0,32,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,82.9630,,68.2432,,131,True,2025-11-08 04:56:09
71,0.0001,0.0,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,84.4629,,70.2713,,79,True,2025-11-08 04:58:31
72,0.0001,0.0,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,82.4483,,74.6140,,78,True,2025-11-08 04:58:41
73,0.0001,0.0,32,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,82.0298,,52.4283,,76,True,2025-11-08 05:04:13
74,0.0001,0.0,32,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,82.2596,,59.2004,,83,True,2025-11-08 05:05:35
75,0.0001,0.0,32,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,82.7678,,60.5030,,75,True,2025-11-08 05:06:56
76,0.0001,0.0,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,82.3666,,62.7556,,75,True,2025-11-08 05:07:10
77,0.0001,0.0,32,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,81.4923,,56.1547,,56,True,2025-11-08 05:10:27
78,0.0001,0.0,32,7,1.0,0.1,0.1,0.0001,5,300,50,scaffold,81.0296,,56.7440,,56,True,2025-11-08 05:11:57
79,0.0001,0.0,32,7,1.0,0.1,1.0,0.0,5,300,50,scaffold,81.4569,,56.7574,,69,True,2025-11-08 05:14:50
80,0.0001,0.0,32,7,1.0,0.1,1.0,0.0001,5,300,50,scaffold,82.5203,,56.5679,,87,True,2025-11-08 05:17:01
81,0.0001,0.0,32,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,80.5772,,43.8479,,69,True,2025-11-08 05:18:08
82,0.0001,0.0,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,81.1794,,58.3191,,68,True,2025-11-08 05:19:39
83,0.0001,0.0,32,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,81.0681,,63.9054,,56,True,2025-11-08 05:21:20
84,0.0001,0.0,32,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,81.1297,,56.1746,,56,True,2025-11-08 05:23:29
85,0.0001,0.0,32,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,82.2923,,67.4626,,82,True,2025-11-08 05:27:22
86,0.0001,0.0,32,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,82.1060,,67.0142,,79,True,2025-11-08 05:28:39
87,0.0001,0.0,32,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,81.5501,,71.0325,,79,True,2025-11-08 05:30:20
88,0.0001,0.0,32,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,81.9043,,73.0249,,73,True,2025-11-08 05:31:39
90,0.0001,0.0,32,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,81.6902,,67.3344,,79,True,2025-11-08 05:37:26
89,0.0001,0.0,32,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,82.1599,,53.2530,,96,True,2025-11-08 05:38:08
91,0.0001,0.0,32,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,82.4348,,65.8086,,87,True,2025-11-08 05:40:20
92,0.0001,0.0,32,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,81.8254,,56.4377,,107,True,2025-11-08 05:43:32
94,0.0001,0.0,32,7,0.1,0.01,0.1,0.0001,5,300,50,scaffold,81.4069,,64.9124,,79,True,2025-11-08 05:47:01
