number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
20,0.334932416677475,2025-11-26 08:44:01.137685,2025-11-26 08:44:54.365364,0 days 00:00:53.227679,0.05789932606495363,64,0.009308058054888792,1.106630896978793e-06,0.4,300,0.0035781419874439065,0.14627168327470638,6,5,0.334932416677475,,,PRUNED
21,0.31613919138908386,2025-11-26 08:44:54.365536,2025-11-26 08:47:01.620155,0 days 00:02:07.254619,0.030276030342445588,128,0.06927704023211712,9.74859781300109e-05,0.1,300,0.00960969077236152,0.0226375569476222,10,7,0.31613919138908386,,,PRUNED
22,0.5122201442718506,2025-11-26 08:47:01.620599,2025-11-26 08:47:43.634615,0 days 00:00:42.014016,0.03653401859446498,128,0.09502639495892024,6.823017351647415e-05,0.1,300,0.0017258649396839987,0.013638092300349226,10,7,0.5122201442718506,,,PRUNED
23,1.0999984741210938,2025-11-26 08:47:43.634907,2025-11-26 08:47:58.732681,0 days 00:00:15.097774,0.017669104740432477,128,0.053359198636621724,6.104480896082715e-05,0.2,300,0.005283735802623761,0.02749141110957201,9,6,1.0999984741210938,,,PRUNED
24,0.38505813479423523,2025-11-26 08:47:58.733062,2025-11-26 08:48:39.569775,0 days 00:00:40.836713,0.0801620851046173,512,0.027601151611649437,3.504575603029379e-05,0.0,300,0.009211728542613935,0.018681243040032373,9,7,0.38505813479423523,,,PRUNED
25,1.1603420972824097,2025-11-26 08:48:39.570128,2025-11-26 08:48:55.006531,0 days 00:00:15.436403,0.04941447412719822,128,0.0665775382656595,1.7664752440198353e-05,0.1,300,0.004368778579136816,0.04013652647595512,10,6,1.1603420972824097,,,PRUNED
26,3.6610865592956543,2025-11-26 08:48:55.006904,2025-11-26 08:49:10.336530,0 days 00:00:15.329626,0.25991832045299845,128,0.03710912587675788,7.33819167258655e-05,0.2,300,0.0012571983559640642,0.01481293603157649,7,7,3.6610865592956543,,,PRUNED
27,0.46003082394599915,2025-11-26 08:49:10.336770,2025-11-26 08:49:49.460298,0 days 00:00:39.123528,0.09784883366608692,128,0.0455019780429414,3.1177096165620887e-05,0.0,300,0.003094203858389451,0.010286553740684094,4,3,0.8101199865341187,0.46003082394599915,,PRUNED
28,5.317456245422363,2025-11-26 08:49:49.460473,2025-11-26 08:50:04.833760,0 days 00:00:15.373287,0.028821764322062446,128,0.07383339115441072,5.1390709657606186e-05,0.30000000000000004,300,0.00012031334440021435,0.029622773348295415,9,6,5.317456245422363,,,PRUNED
29,3.2895450592041016,2025-11-26 08:50:04.833942,2025-11-26 08:50:44.418241,0 days 00:00:39.584299,0.014223964450947672,512,0.013629604691482227,8.720748935737333e-05,0.30000000000000004,300,3.269784420601906e-05,0.06655851478209601,7,4,3.2895450592041016,,,PRUNED
