number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_beta,params_decay,params_dropout_ratio,params_emb_dim,params_lr,params_min_temp,params_num_experts,params_num_layer,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
10,1.4469671249389648,2025-11-26 07:28:41.302068,2025-11-26 07:29:22.322904,0 days 00:00:41.020836,0.02879280775430497,128,0.0532230518921918,5.0918869892141744e-06,0.1,300,0.001971849854013369,0.04118839885996358,10,7,1.4469671249389648,,,PRUNED
11,2.9806723594665527,2025-11-26 07:29:22.323172,2025-11-26 07:29:43.221552,0 days 00:00:20.898380,0.10569345926240194,32,0.022474288532825515,3.5638367758992164e-05,0.4,300,0.0001360664647278753,0.19326042958885659,8,7,2.9806723594665527,,,PRUNED
12,,2025-11-26 07:29:43.221818,2025-11-26 07:46:24.532904,0 days 00:16:41.311086,0.010873583908221173,32,0.012714614274665888,9.107913251240536e-05,0.30000000000000004,300,0.006614953778641051,0.2555030991417288,5,5,1.3077454566955566,1.2521743774414062,,FAIL
13,,2025-11-26 07:46:24.533308,2025-11-26 07:58:00.393392,0 days 00:11:35.860084,0.8913766611783678,128,0.0010575038668497593,1.607533718905744e-05,0.2,300,0.004969187588135473,0.010618640319775483,5,6,1.2769484519958496,1.067263126373291,1.0649991035461426,FAIL
14,3.0145745277404785,2025-11-26 07:58:00.393926,2025-11-26 07:58:18.753873,0 days 00:00:18.359947,0.6987866822817166,32,0.005866519500754047,2.221952110494879e-06,0.5,300,0.00048442657849804936,0.10489929718556093,6,3,3.0145745277404785,,,PRUNED
15,1.6604607105255127,2025-11-26 07:58:18.754075,2025-11-26 07:58:59.257239,0 days 00:00:40.503164,0.8948344531267756,128,0.08259921783543515,1.7200842317539843e-05,0.30000000000000004,300,0.0011508722674058672,0.27035479570736176,8,6,1.6604607105255127,,,PRUNED
16,1.8429187536239624,2025-11-26 07:58:59.257429,2025-11-26 08:00:55.831420,0 days 00:01:56.573991,0.12125259668106052,128,0.021960254378504726,2.208478398398979e-06,0.1,300,0.000338381771784933,0.14461564023269355,5,4,1.8429187536239624,,,PRUNED
17,,2025-11-26 08:00:55.831686,2025-11-26 08:13:07.880145,0 days 00:12:12.048459,0.03718715689097958,64,0.008208702036137413,1.3546118204824888e-06,0.30000000000000004,300,0.000928313810806439,0.22779544661477816,8,7,1.2983896732330322,1.1946320533752441,,FAIL
18,4.620150566101074,2025-11-26 08:13:07.880684,2025-11-26 08:15:04.812412,0 days 00:01:56.931728,0.010391214513733666,128,0.09408117032125547,1.8215667384519587e-05,0.2,300,8.38911558044373e-05,0.7130733116158077,9,5,4.620150566101074,,,PRUNED
19,1.081876277923584,2025-11-26 08:15:04.812802,2025-11-26 08:15:53.476003,0 days 00:00:48.663201,0.2537744118270653,64,0.07989822675408277,9.968334042135067e-05,0.0,300,0.003965991470488474,0.08015010348302797,5,6,1.3178099393844604,1.081876277923584,,PRUNED
20,0.0,2025-11-26 08:15:53.476346,2025-11-26 08:15:53.807163,0 days 00:00:00.330817,0.03607324545249289,512,0.001099113634021507,1.145678880558292e-06,0.0,300,1.2012173166514724e-05,0.010779665429940544,3,3,,,,COMPLETE
21,0.0,2025-11-26 08:15:53.808147,2025-11-26 08:15:54.164475,0 days 00:00:00.356328,0.028659205721370134,512,0.0010072220622705688,1.1349163129553774e-06,0.0,300,1.598696397143699e-05,0.010214732141062924,3,3,,,,COMPLETE
22,0.0,2025-11-26 08:15:54.165414,2025-11-26 08:15:54.541193,0 days 00:00:00.375779,0.03774283207180185,512,0.0015310013662283397,1.0997185547695821e-05,0.1,300,1.4155367378296202e-05,0.012539287105904118,3,4,,,,COMPLETE
23,0.0,2025-11-26 08:15:54.542322,2025-11-26 08:15:54.946709,0 days 00:00:00.404387,0.022867575530502917,512,0.0021084072055303996,3.7371079016907557e-06,0.0,300,3.3447737424841365e-05,0.024262681359622836,4,4,,,,COMPLETE
24,,2025-11-26 08:15:54.947619,2025-11-26 08:29:52.936110,0 days 00:13:57.988491,0.0536668786685171,256,0.015654681469294,1.088685340197236e-06,0.2,300,0.0063266459619831135,0.022101685460960283,4,3,1.2554717063903809,,,FAIL
25,,2025-11-26 08:29:52.936439,2025-11-26 08:41:33.143726,0 days 00:11:40.207287,0.06103414842664894,256,0.018605604895610424,1.0646177614552077e-06,0.2,300,0.007324228348121134,0.024303915841907903,4,3,1.2546457052230835,,,FAIL
26,1.267332911491394,2025-11-26 08:41:33.144659,2025-11-26 08:43:21.294731,0 days 00:01:48.150072,0.06783963116289358,256,0.015419395144154921,3.253233875805528e-05,0.2,300,0.0071515397776280385,0.02391708247400888,4,3,1.267332911491394,,,PRUNED
27,0.0,2025-11-26 08:43:21.295095,2025-11-26 08:43:21.663221,0 days 00:00:00.368126,0.25279905763569366,512,0.003755715498527579,1.2714990212600677e-06,0.0,300,0.0008404824820598061,0.020152872183412714,5,4,,,,COMPLETE
28,0.0,2025-11-26 08:43:21.663888,2025-11-26 08:43:21.973503,0 days 00:00:00.309615,0.01597941994160574,512,0.01156047888378554,7.859024725797866e-05,0.1,300,0.0020983855354842823,0.04364653009341234,4,3,,,,COMPLETE
29,11.461193084716797,2025-11-26 08:43:21.974424,2025-11-26 08:43:34.926957,0 days 00:00:12.952533,0.054786666311235216,256,0.02940182215758354,1.1470885725862622e-05,0.2,300,3.006816191624759e-05,0.049333871774125376,6,4,11.461193084716797,,,PRUNED
