experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0542,1e-05,0.1,512,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,50.9434,,59.3055,,51,True,2025-11-19 06:43:03,0.3280,0.5185,0.4348,0.6579,0.4639,0.1852,0.4091,0.2909,0.6154,0.3585
exp_0541,0.001,0.3,512,3,0.1,0.01,0.1,1e-05,5,300,50,scaffold,61.9739,,68.9636,,96,True,2025-11-19 06:43:28,0.4653,0.4370,0.4865,0.9474,0.2371,0.2643,0.3485,0.3582,0.9231,0.2075
exp_0536,1e-05,0.0,512,3,0.1,1.0,1.0,1e-05,5,300,50,scaffold,39.9129,,61.4487,,500,False,2025-11-19 06:43:57,0.4571,0.4000,0.4564,0.8947,0.2062,0.1692,0.3182,0.2857,0.6923,0.2264
exp_0543,0.001,0.0,512,5,1.0,0.01,0.1,0.0001,5,300,50,scaffold,70.6821,,67.8513,,61,True,2025-11-19 06:44:07,0.4331,0.3185,0.4458,0.9737,0.0619,0.4268,0.2424,0.3243,0.9231,0.0755
exp_0539,0.001,0.1,512,7,0.1,0.01,1.0,1e-05,5,300,50,scaffold,69.3759,,65.5724,,334,True,2025-11-19 06:44:53,0.4071,0.4593,0.4966,0.9474,0.2680,0.4050,0.3636,0.3636,0.9231,0.2264
exp_0545,0.0001,0.1,32,5,1.0,0.1,0.1,1e-05,5,300,50,scaffold,68.7954,,68.8551,,71,True,2025-11-19 06:45:55,0.4296,0.2963,0.4444,1.0000,0.0206,0.4650,0.2273,0.3377,1.0000,0.0377
exp_0547,0.001,0.1,32,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,66.9086,,67.7699,,61,True,2025-11-19 06:46:28,0.4443,0.3333,0.4578,1.0000,0.0722,0.3692,0.2576,0.3288,0.9231,0.0943
exp_0544,0.001,0.3,32,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,66.7634,,68.2583,,129,True,2025-11-19 06:46:46,0.3956,0.2963,0.4444,1.0000,0.0206,0.4115,0.2121,0.3158,0.9231,0.0377
exp_0549,0.0001,0.1,32,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,66.3280,,68.0141,,57,True,2025-11-19 06:48:01,0.4471,0.2889,0.4419,1.0000,0.0103,0.3899,0.2121,0.3333,1.0000,0.0189
exp_0546,0.0001,0.1,512,3,1.0,0.1,0.1,0.0001,5,300,50,scaffold,57.7649,,66.1964,,360,True,2025-11-19 06:49:43,0.4866,0.3481,0.4500,0.9474,0.1134,0.2377,0.2727,0.3333,0.9231,0.1132
exp_0550,0.0001,0.1,32,3,1.0,0.01,1.0,1e-05,5,300,50,scaffold,60.3774,,65.8709,,193,True,2025-11-19 06:51:40,0.4805,0.2889,0.4419,1.0000,0.0103,0.2681,0.1970,0.3291,1.0000,0.0000
exp_0552,0.0001,0.1,512,7,0.1,1.0,0.1,1e-05,5,300,50,scaffold,67.6343,,66.4677,,193,True,2025-11-19 06:52:43,0.4469,0.3185,0.4458,0.9737,0.0619,0.3934,0.2576,0.3288,0.9231,0.0943
exp_0554,0.001,0.0,512,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,69.5210,,66.7661,,91,True,2025-11-19 06:54:14,0.3891,0.4593,0.4966,0.9474,0.2680,0.5400,0.3333,0.3529,0.9231,0.1887
exp_0553,0.001,0.3,32,5,1.0,1.0,1.0,1e-05,5,300,50,scaffold,66.6183,,70.4558,,119,True,2025-11-19 06:54:45,0.4404,0.2815,0.4393,1.0000,0.0000,0.4859,0.1970,0.3291,1.0000,0.0000
exp_0551,1e-05,0.3,512,3,1.0,1.0,0.1,1e-05,5,300,50,scaffold,37.7358,,60.9061,,500,False,2025-11-19 06:55:47,0.4481,0.3704,0.4444,0.8947,0.1649,0.1631,0.2879,0.2540,0.6154,0.2075
exp_0555,0.001,0.1,512,5,0.1,1.0,1.0,1e-05,5,300,50,scaffold,65.8926,,65.4910,,134,True,2025-11-19 06:56:23,0.3955,0.4519,0.4932,0.9474,0.2577,0.4419,0.3333,0.3529,0.9231,0.1887
exp_0548,1e-05,0.0,32,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,58.0552,,66.9289,,464,True,2025-11-19 06:57:45,0.4611,0.2889,0.4419,1.0000,0.0103,0.2361,0.1970,0.3291,1.0000,0.0000
exp_0556,0.0001,0.3,32,3,0.1,0.01,1.0,1e-05,5,300,50,scaffold,59.3614,,66.5762,,187,True,2025-11-19 06:59:31,0.4930,0.2815,0.4393,1.0000,0.0000,0.2520,0.1970,0.3117,0.9231,0.0189
exp_0557,0.0001,0.3,512,7,0.01,1.0,0.1,1e-05,5,300,50,scaffold,66.1829,,67.0374,,237,True,2025-11-19 06:59:33,0.4504,0.3111,0.4431,0.9737,0.0515,0.3685,0.2727,0.3333,0.9231,0.1132
exp_0560,0.001,0.3,512,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,58.7808,,67.5258,,92,True,2025-11-19 07:01:06,0.4754,0.3333,0.4512,0.9737,0.0825,0.2291,0.3030,0.3429,0.9231,0.1509
exp_0558,0.0001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,58.4906,,67.8242,,343,True,2025-11-19 07:01:55,0.4763,0.4296,0.4832,0.9474,0.2268,0.2490,0.3485,0.3582,0.9231,0.2075
exp_0559,0.0001,0.3,512,3,0.1,0.1,1.0,1e-05,5,300,50,scaffold,58.6357,,67.9870,,411,True,2025-11-19 07:04:22,0.4664,0.4370,0.4865,0.9474,0.2371,0.2542,0.3485,0.3582,0.9231,0.2075
exp_0563,0.0001,0.3,512,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,64.2961,,67.0103,,227,True,2025-11-19 07:05:33,0.4542,0.3185,0.4458,0.9737,0.0619,0.3877,0.2727,0.3333,0.9231,0.1132
exp_0562,0.001,0.0,32,7,1.0,0.01,1.0,1e-05,5,300,50,scaffold,70.8273,,65.6810,,208,True,2025-11-19 07:06:23,0.3958,0.2815,0.4393,1.0000,0.0000,0.5094,0.1970,0.3291,1.0000,0.0000
exp_0565,0.001,0.1,512,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,61.6836,,67.9598,,80,True,2025-11-19 07:06:54,0.4176,0.3185,0.4458,0.9737,0.0619,0.3436,0.2576,0.3288,0.9231,0.0943
exp_0561,1e-05,0.3,512,5,0.01,0.1,1.0,1e-05,5,300,50,scaffold,60.8128,,61.3131,,489,True,2025-11-19 07:07:20,0.3735,0.4444,0.4361,0.7632,0.3196,0.3008,0.3333,0.3125,0.7692,0.2264
exp_0568,0.001,0.1,32,3,0.01,0.01,1.0,1e-05,5,300,50,scaffold,64.0058,,67.1731,,127,True,2025-11-19 07:10:37,0.4238,0.3037,0.4471,1.0000,0.0309,0.3042,0.2273,0.3200,0.9231,0.0566
exp_0569,0.001,0.1,512,7,0.1,0.01,0.1,0.0001,5,300,50,scaffold,65.0218,,68.4482,,62,True,2025-11-19 07:11:44,0.4396,0.3333,0.4512,0.9737,0.0825,0.3659,0.2576,0.3288,0.9231,0.0943
exp_0567,0.0001,0.1,32,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,57.4746,,65.2469,,197,True,2025-11-19 07:11:52,0.4673,0.2815,0.4393,1.0000,0.0000,0.2394,0.1970,0.3291,1.0000,0.0000
exp_0564,1e-05,0.1,512,3,1.0,0.1,1.0,1e-05,5,300,50,scaffold,38.8970,,60.4721,,500,False,2025-11-19 07:12:34,0.4362,0.3704,0.4371,0.8684,0.1753,0.1675,0.3182,0.2623,0.6154,0.2453
exp_0571,0.001,0.0,512,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,70.5370,,67.9327,,62,True,2025-11-19 07:12:59,0.4267,0.3111,0.4431,0.9737,0.0515,0.4172,0.2424,0.3243,0.9231,0.0755
exp_0570,0.001,0.1,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,63.4253,,67.7971,,86,True,2025-11-19 07:13:14,0.4317,0.4667,0.5000,0.9474,0.2784,0.3028,0.3636,0.3636,0.9231,0.2264
exp_0574,1e-05,0.3,512,7,1.0,0.1,0.1,1e-05,5,300,50,scaffold,54.8621,,43.9501,,51,True,2025-11-19 07:14:07,0.2929,0.4296,0.3304,0.5000,0.4021,0.3017,0.5000,0.3265,0.6154,0.4717
exp_0572,0.0001,0.3,32,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,63.5704,,68.8823,,105,True,2025-11-19 07:15:20,0.4135,0.2815,0.4393,1.0000,0.0000,0.3975,0.1970,0.3291,1.0000,0.0000
exp_0575,0.001,0.3,512,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,59.2163,,68.1769,,108,True,2025-11-19 07:15:55,0.4589,0.3259,0.4485,0.9737,0.0722,0.2274,0.3030,0.3429,0.9231,0.1509
exp_0576,0.0001,0.1,32,7,0.1,0.1,1.0,1e-05,5,300,50,scaffold,66.4731,,67.3087,,62,True,2025-11-19 07:17:01,0.4339,0.2889,0.4419,1.0000,0.0103,0.3869,0.2121,0.3333,1.0000,0.0189
exp_0566,1e-05,0.3,32,3,0.1,0.01,1.0,1e-05,5,300,50,scaffold,57.7649,,66.1964,,500,False,2025-11-19 07:19:01,0.4826,0.2815,0.4393,1.0000,0.0000,0.2414,0.1970,0.3291,1.0000,0.0000
exp_0579,1e-05,0.0,512,7,0.01,0.1,1.0,0.0,5,300,50,scaffold,64.1509,,54.0423,,187,True,2025-11-19 07:22:22,0.3513,0.3852,0.4196,0.7895,0.2268,0.3695,0.4091,0.3810,0.9231,0.2830
exp_0577,1e-05,0.3,512,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,61.5385,,50.5426,,466,True,2025-11-19 07:23:44,0.3294,0.3111,0.4000,0.8158,0.1134,0.3577,0.3333,0.3333,0.8462,0.2075
exp_0573,1e-05,0.3,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,64.7315,,67.6343,,428,True,2025-11-19 07:24:17,0.3939,0.2889,0.4419,1.0000,0.0103,0.4247,0.1970,0.3291,1.0000,0.0000
exp_0578,1e-05,0.3,512,3,0.01,0.01,1.0,1e-05,5,300,50,scaffold,38.4615,,61.0689,,500,False,2025-11-19 07:25:24,0.4478,0.3630,0.4416,0.8947,0.1546,0.1664,0.2879,0.2540,0.6154,0.2075
exp_0583,0.001,0.0,32,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,63.5704,,64.8942,,113,True,2025-11-19 07:28:42,0.3833,0.2815,0.4393,1.0000,0.0000,0.2565,0.2121,0.3158,0.9231,0.0377
exp_0580,1e-05,0.0,32,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,65.7475,,68.2311,,223,True,2025-11-19 07:28:46,0.4225,0.2889,0.4419,1.0000,0.0103,0.4194,0.2121,0.3333,1.0000,0.0189
exp_0584,0.001,0.0,512,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,67.7794,,67.2273,,58,True,2025-11-19 07:29:53,0.4180,0.3111,0.4431,0.9737,0.0515,0.4417,0.2576,0.3288,0.9231,0.0943
exp_0582,0.0001,0.0,32,3,0.1,1.0,0.1,0.0,5,300,50,scaffold,61.6836,,66.5491,,252,True,2025-11-19 07:31:23,0.4314,0.3111,0.4497,1.0000,0.0412,0.2847,0.2424,0.3243,0.9231,0.0755
exp_0585,1e-05,0.1,32,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,67.1988,,56.7282,,144,True,2025-11-19 07:32:55,0.3493,0.2889,0.4419,1.0000,0.0103,0.3838,0.1818,0.3077,0.9231,0.0000
exp_0586,0.0001,0.3,512,5,0.1,0.1,1.0,1e-05,5,300,50,scaffold,63.5704,,65.0027,,180,True,2025-11-19 07:33:19,0.4113,0.3556,0.4596,0.9737,0.1134,0.4897,0.2879,0.3380,0.9231,0.1321
exp_0588,0.001,0.0,512,7,1.0,0.01,1.0,1e-05,5,300,50,scaffold,68.5051,,67.7428,,60,True,2025-11-19 07:34:07,0.4773,0.3556,0.4596,0.9737,0.1134,0.3557,0.3030,0.3429,0.9231,0.1509
exp_0587,0.0001,0.1,512,5,0.1,0.01,1.0,1e-05,5,300,50,scaffold,64.4412,,67.0103,,166,True,2025-11-19 07:34:28,0.4057,0.3778,0.4684,0.9737,0.1443,0.5119,0.2727,0.3333,0.9231,0.1132
exp_0591,0.001,0.3,512,5,1.0,0.1,0.1,1e-05,5,300,50,scaffold,66.0377,,66.0065,,129,True,2025-11-19 07:36:53,0.4148,0.4296,0.4832,0.9474,0.2268,0.4970,0.3182,0.3478,0.9231,0.1698
exp_0581,1e-05,0.1,32,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,59.7968,,67.6072,,500,False,2025-11-19 07:37:52,0.4672,0.2889,0.4419,1.0000,0.0103,0.2604,0.2121,0.3333,1.0000,0.0189
exp_0592,0.0001,0.0,512,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,68.2148,,65.4368,,119,True,2025-11-19 07:39:06,0.4348,0.3259,0.4551,1.0000,0.0619,0.4036,0.2576,0.3288,0.9231,0.0943
exp_0589,0.001,0.3,32,5,0.1,1.0,1.0,1e-05,5,300,50,scaffold,67.7794,,71.0798,,203,True,2025-11-19 07:39:19,0.4260,0.2815,0.4393,1.0000,0.0000,0.3310,0.1970,0.3291,1.0000,0.0000
exp_0590,1e-05,0.1,512,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,62.4093,,47.6940,,305,True,2025-11-19 07:39:39,0.3128,0.3407,0.4027,0.7895,0.1649,0.3709,0.4091,0.3810,0.9231,0.2830
exp_0593,0.001,0.0,32,5,0.1,0.1,0.1,1e-05,5,300,50,scaffold,69.2308,,68.3397,,100,True,2025-11-19 07:40:50,0.3972,0.2889,0.4419,1.0000,0.0103,0.5035,0.1970,0.3291,1.0000,0.0000
exp_0595,0.0001,0.0,32,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,61.9739,,67.1731,,187,True,2025-11-19 11:41:34,0.4192,0.3111,0.4497,1.0000,0.0412,0.2878,0.2121,0.3158,0.9231,0.0377
exp_0596,1e-05,0.0,512,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,62.5544,,51.8177,,199,True,2025-11-19 11:43:38,0.3392,0.3481,0.3889,0.7368,0.1959,0.3751,0.3939,0.3750,0.9231,0.2642
exp_0594,0.0001,0.1,512,3,0.01,1.0,1.0,0.0001,5,300,50,scaffold,57.9100,,67.2545,,470,True,2025-11-19 11:43:46,0.4618,0.4296,0.4832,0.9474,0.2268,0.2632,0.3182,0.3478,0.9231,0.1698
exp_0597,0.001,0.1,512,5,1.0,0.01,1.0,1e-05,5,300,50,scaffold,68.5051,,66.1964,,127,True,2025-11-19 11:44:03,0.3954,0.4370,0.4933,0.9737,0.2268,0.5241,0.3182,0.3478,0.9231,0.1698
exp_0598,0.001,0.3,512,5,0.01,0.1,0.1,1e-05,5,300,50,scaffold,66.3280,,66.4948,,69,True,2025-11-19 11:45:01,0.4029,0.3926,0.4675,0.9474,0.1753,0.4763,0.3182,0.3478,0.9231,0.1698
exp_0600,1e-05,0.3,32,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,67.6343,,57.4607,,153,True,2025-11-19 11:48:30,0.3636,0.2889,0.4419,1.0000,0.0103,0.3648,0.1970,0.3291,1.0000,0.0000
exp_0599,1e-05,0.0,32,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,58.2003,,67.6886,,481,True,2025-11-19 11:57:08,0.4602,0.2815,0.4393,1.0000,0.0000,0.2303,0.1970,0.3291,1.0000,0.0000
