experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0841,0.001,0.3,512,5,0.1,0.01,0.1,1e-05,5,300,50,scaffold,84.7891,,82.7498,,69,True,2025-11-19 21:56:13,0.4891,0.1687,0.2887,1.0000,0.0000,0.5175,0.1843,0.3113,1.0000,0.0000
exp_0838,0.001,0.0,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,84.9098,,64.5219,,59,True,2025-11-19 21:58:50,0.2276,0.1687,0.2887,1.0000,0.0000,0.2441,0.1843,0.3113,1.0000,0.0000
exp_0843,0.001,0.1,512,3,1.0,1.0,1.0,1e-05,5,300,50,scaffold,85.0912,,83.2989,,68,True,2025-11-19 22:01:49,0.5309,0.1687,0.2887,1.0000,0.0000,0.5717,0.1843,0.3113,1.0000,0.0000
exp_0844,0.001,0.3,512,7,1.0,1.0,1.0,1e-05,5,300,50,scaffold,84.5809,,83.8339,,59,True,2025-11-19 22:04:24,0.4933,0.1687,0.2887,1.0000,0.0000,0.4978,0.1843,0.3113,1.0000,0.0000
exp_0839,0.001,0.3,32,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,84.7495,,50.3196,,71,True,2025-11-19 22:04:32,0.1705,0.1687,0.2887,1.0000,0.0000,0.1877,0.1843,0.3113,1.0000,0.0000
exp_0842,0.001,0.0,32,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,85.4859,,58.0485,,70,True,2025-11-19 22:09:56,0.1999,0.1687,0.2887,1.0000,0.0000,0.2024,0.1843,0.3113,1.0000,0.0000
exp_0846,0.0001,0.3,512,3,1.0,1.0,1.0,1e-05,5,300,50,scaffold,84.0355,,84.1386,,161,True,2025-11-19 22:11:27,0.5482,0.1695,0.2889,1.0000,0.0009,0.5909,0.1858,0.3117,1.0000,0.0019
exp_0840,0.0001,0.0,32,3,0.01,1.0,0.1,0.0,5,300,50,scaffold,86.3175,,60.0601,,108,True,2025-11-19 22:16:05,0.2071,0.1687,0.2887,1.0000,0.0000,0.2449,0.1843,0.3113,1.0000,0.0000
exp_0845,0.001,0.0,32,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,85.0292,,48.7507,,74,True,2025-11-19 22:19:22,0.1656,0.1687,0.2887,1.0000,0.0000,0.1913,0.1843,0.3113,1.0000,0.0000
exp_0849,0.0001,0.1,32,5,0.01,1.0,1.0,1e-05,5,300,50,scaffold,83.7014,,71.4913,,76,True,2025-11-19 22:33:18,0.3436,0.1687,0.2887,1.0000,0.0000,0.3551,0.1843,0.3113,1.0000,0.0000
exp_0847,1e-05,0.0,32,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,82.9595,,81.9133,,121,True,2025-11-19 22:33:34,0.5418,0.1687,0.2887,1.0000,0.0000,0.5443,0.1843,0.3113,1.0000,0.0000
exp_0852,0.001,0.3,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,83.1582,,63.0519,,59,True,2025-11-19 22:36:35,0.2472,0.1687,0.2887,1.0000,0.0000,0.2720,0.1843,0.3113,1.0000,0.0000
exp_0848,1e-05,0.3,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,83.4410,,83.2162,,139,True,2025-11-19 22:38:38,0.4988,0.1687,0.2887,1.0000,0.0000,0.4581,0.1843,0.3113,1.0000,0.0000
exp_0850,1e-05,0.3,512,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,82.2125,,83.6524,,500,False,2025-11-19 22:41:05,0.5536,0.1691,0.2888,1.0000,0.0005,0.5608,0.1843,0.3113,1.0000,0.0000
exp_0855,0.001,0.1,512,7,0.1,0.01,0.1,0.0001,5,300,50,scaffold,85.0186,,74.8705,,63,True,2025-11-19 22:44:07,0.3466,0.1687,0.2887,1.0000,0.0000,0.3433,0.1843,0.3113,1.0000,0.0000
exp_0854,0.0001,0.1,32,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,85.5424,,71.1481,,83,True,2025-11-19 22:54:20,0.2718,0.1687,0.2887,1.0000,0.0000,0.2897,0.1843,0.3113,1.0000,0.0000
exp_0856,0.001,0.3,32,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,85.3613,,50.2006,,70,True,2025-11-19 22:57:34,0.1695,0.1687,0.2887,1.0000,0.0000,0.1839,0.1843,0.3113,1.0000,0.0000
exp_0851,0.0001,0.1,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,85.6064,,84.9922,,500,False,2025-11-19 22:57:58,0.5107,0.1687,0.2887,1.0000,0.0000,0.5677,0.1843,0.3113,1.0000,0.0000
exp_0853,0.0001,0.0,32,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,85.4253,,63.7880,,123,True,2025-11-19 23:00:07,0.2198,0.1687,0.2887,1.0000,0.0000,0.2478,0.1843,0.3113,1.0000,0.0000
exp_0858,0.0001,0.3,512,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,84.3130,,85.0685,,142,True,2025-11-19 23:03:57,0.5299,0.1839,0.2925,1.0000,0.0183,0.5529,0.2262,0.3227,1.0000,0.0514
exp_0857,0.0001,0.0,512,3,1.0,1.0,1.0,1e-05,5,300,50,scaffold,85.6068,,84.8713,,293,True,2025-11-19 23:07:13,0.5883,0.1695,0.2889,1.0000,0.0009,0.6254,0.1843,0.3113,1.0000,0.0000
exp_0859,0.001,0.1,32,7,1.0,1.0,1.0,1e-05,5,300,50,scaffold,83.4908,,61.8500,,51,True,2025-11-19 23:09:09,0.2274,0.1687,0.2887,1.0000,0.0000,0.2225,0.1843,0.3113,1.0000,0.0000
exp_0860,0.001,0.1,32,5,0.01,1.0,0.1,1e-05,5,300,50,scaffold,83.7336,,57.7266,,52,True,2025-11-19 23:10:19,0.2201,0.1687,0.2887,1.0000,0.0000,0.2084,0.1843,0.3113,1.0000,0.0000
exp_0861,0.0001,0.3,32,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,83.1346,,57.5572,,59,True,2025-11-19 23:16:00,0.2057,0.1687,0.2887,1.0000,0.0000,0.1992,0.1843,0.3113,1.0000,0.0000
exp_0862,0.0001,0.1,512,7,0.01,1.0,0.1,1e-05,5,300,50,scaffold,86.5728,,85.5332,,312,True,2025-11-19 23:20:30,0.5691,0.1801,0.2915,1.0000,0.0137,0.5972,0.2186,0.3205,1.0000,0.0420
exp_0863,0.001,0.1,32,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,83.3376,,61.7466,,51,True,2025-11-19 23:20:52,0.2319,0.1687,0.2887,1.0000,0.0000,0.2433,0.1843,0.3113,1.0000,0.0000
exp_0864,0.0001,0.3,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,81.7730,,61.1932,,59,True,2025-11-19 23:22:06,0.2242,0.1687,0.2887,1.0000,0.0000,0.2363,0.1843,0.3113,1.0000,0.0000
exp_0866,0.001,0.3,512,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,84.9116,,77.8328,,63,True,2025-11-19 23:23:30,0.4116,0.1687,0.2887,1.0000,0.0000,0.4259,0.1843,0.3113,1.0000,0.0000
exp_0865,0.0001,0.3,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,82.8105,,78.9244,,59,True,2025-11-19 23:27:39,0.4407,0.1687,0.2887,1.0000,0.0000,0.4294,0.1843,0.3113,1.0000,0.0000
exp_0867,0.0001,0.3,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,82.7774,,83.3912,,143,True,2025-11-19 23:27:50,0.5371,0.1687,0.2887,1.0000,0.0000,0.5428,0.1843,0.3113,1.0000,0.0000
exp_0868,0.0001,0.0,32,7,0.1,0.1,1.0,1e-05,5,300,50,scaffold,85.1901,,83.0633,,68,True,2025-11-19 23:35:14,0.4967,0.1687,0.2887,1.0000,0.0000,0.4907,0.1843,0.3113,1.0000,0.0000
exp_0869,0.0001,0.1,32,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,83.7695,,67.8065,,59,True,2025-11-19 23:35:30,0.2701,0.1687,0.2887,1.0000,0.0000,0.2601,0.1843,0.3113,1.0000,0.0000
exp_0870,0.0001,0.0,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,84.6237,,70.8025,,94,True,2025-11-19 23:45:16,0.2634,0.1687,0.2887,1.0000,0.0000,0.2848,0.1843,0.3113,1.0000,0.0000
exp_0871,1e-05,0.3,512,7,0.1,0.1,0.1,1e-05,5,300,50,scaffold,84.0853,,85.3422,,500,False,2025-11-19 23:53:39,0.5692,0.2129,0.2996,0.9977,0.0536,0.5726,0.2353,0.3253,1.0000,0.0626
exp_0874,0.0001,0.1,32,7,1.0,1.0,0.1,1e-05,5,300,50,scaffold,83.6212,,81.7911,,64,True,2025-11-19 23:57:32,0.4752,0.1687,0.2887,1.0000,0.0000,0.4279,0.1843,0.3113,1.0000,0.0000
exp_0872,1e-05,0.0,512,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,85.2866,,85.2411,,500,False,2025-11-19 23:59:59,0.5867,0.1778,0.2910,1.0000,0.0110,0.6206,0.2117,0.3186,1.0000,0.0336
exp_0873,1e-05,0.1,512,7,0.1,1.0,0.1,1e-05,5,300,50,scaffold,85.0611,,85.6209,,500,False,2025-11-20 00:00:27,0.5761,0.2133,0.2997,0.9977,0.0541,0.5932,0.2551,0.3311,1.0000,0.0868
exp_0877,0.001,0.3,512,5,0.1,0.01,0.1,0.0,5,300,50,scaffold,85.3107,,85.7134,,89,True,2025-11-20 00:04:26,0.5437,0.1691,0.2888,1.0000,0.0005,0.5622,0.1843,0.3113,1.0000,0.0000
exp_0876,0.001,0.1,32,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,83.1568,,36.9615,,51,True,2025-11-20 00:07:13,0.1278,0.1687,0.2887,1.0000,0.0000,0.1509,0.1843,0.3113,1.0000,0.0000
exp_0875,1e-05,0.0,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,85.6553,,85.5855,,500,False,2025-11-20 00:22:23,0.5837,0.1866,0.2932,1.0000,0.0215,0.6254,0.2384,0.3261,1.0000,0.0663
