experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0642,0.0001,0.3,32,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,82.2211,,70.4193,,59,True,2025-11-19 14:00:00,0.4827,0.3183,0.4829,1.0000,0.0000,0.4915,0.3350,0.5019,1.0000,0.0000
exp_0644,0.001,0.1,32,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,82.8890,,68.9234,,51,True,2025-11-19 14:04:47,0.4343,0.3183,0.4829,1.0000,0.0000,0.3793,0.3350,0.5019,1.0000,0.0000
exp_0643,0.0001,0.3,32,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,81.9876,,53.1118,,55,True,2025-11-19 14:06:18,0.3212,0.3183,0.4829,1.0000,0.0000,0.3768,0.3350,0.5019,1.0000,0.0000
exp_0646,1e-05,0.0,512,5,0.1,0.1,0.1,1e-05,5,300,50,scaffold,85.5012,,84.9585,,500,False,2025-11-19 14:22:57,0.6870,0.4742,0.5438,0.9844,0.2359,0.7381,0.4194,0.5320,0.9852,0.1343
exp_0645,1e-05,0.3,32,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,86.7688,,84.9492,,140,True,2025-11-19 14:23:09,0.6815,0.3183,0.4829,1.0000,0.0000,0.7199,0.3350,0.5019,1.0000,0.0000
exp_0650,0.001,0.3,512,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,83.9406,,72.1863,,58,True,2025-11-19 14:26:27,0.4747,0.3183,0.4829,1.0000,0.0000,0.5085,0.3350,0.5019,1.0000,0.0000
exp_0647,1e-05,0.0,512,7,0.1,0.01,1.0,1e-05,5,300,50,scaffold,88.0385,,87.3191,,500,False,2025-11-19 14:29:19,0.7364,0.4675,0.5416,0.9883,0.2244,0.7854,0.4053,0.5267,0.9877,0.1119
exp_0649,0.0001,0.0,512,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,88.0612,,87.1863,,138,True,2025-11-19 14:30:36,0.7298,0.4287,0.5234,0.9857,0.1686,0.7776,0.3904,0.5205,0.9877,0.0896
exp_0652,0.001,0.3,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,86.5844,,77.6376,,57,True,2025-11-19 14:32:38,0.5588,0.3183,0.4829,1.0000,0.0000,0.5677,0.3350,0.5019,1.0000,0.0000
exp_0648,1e-05,0.3,512,7,0.1,0.1,1.0,1e-05,5,300,50,scaffold,87.7084,,87.2437,,500,False,2025-11-19 14:32:50,0.7333,0.4556,0.5368,0.9909,0.2056,0.7843,0.3945,0.5222,0.9877,0.0958
exp_0655,0.0001,0.1,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,82.9396,,82.4108,,122,True,2025-11-19 14:39:09,0.6326,0.3419,0.4914,0.9987,0.0352,0.6782,0.3548,0.5088,0.9975,0.0311
exp_0656,0.0001,0.1,512,3,1.0,1.0,0.1,0.0001,5,300,50,scaffold,82.0029,,79.9349,,100,True,2025-11-19 14:44:23,0.6038,0.3274,0.4859,0.9987,0.0139,0.6640,0.3416,0.5037,0.9975,0.0112
exp_0651,1e-05,0.0,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,86.5070,,86.2224,,500,False,2025-11-19 14:50:01,0.7103,0.4051,0.5160,0.9961,0.1292,0.7615,0.3755,0.5157,0.9926,0.0647
exp_0653,1e-05,0.3,512,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,85.4094,,85.0564,,500,False,2025-11-19 14:53:06,0.6900,0.4642,0.5388,0.9831,0.2220,0.7357,0.4078,0.5277,0.9877,0.1157
exp_0654,1e-05,0.1,32,5,1.0,0.1,1.0,1e-05,5,300,50,scaffold,85.4947,,84.3390,,129,True,2025-11-19 14:54:42,0.6831,0.3183,0.4829,1.0000,0.0000,0.7294,0.3350,0.5019,1.0000,0.0000
exp_0658,0.001,0.1,32,7,0.01,0.1,0.1,1e-05,5,300,50,scaffold,88.3148,,68.0627,,51,True,2025-11-19 14:59:21,0.4306,0.3183,0.4829,1.0000,0.0000,0.3842,0.3350,0.5019,1.0000,0.0000
exp_0657,0.0001,0.3,32,5,0.01,0.01,1.0,1e-05,5,300,50,scaffold,86.2161,,73.9182,,74,True,2025-11-19 14:59:23,0.5144,0.3183,0.4829,1.0000,0.0000,0.5923,0.3350,0.5019,1.0000,0.0000
exp_0659,0.0001,0.3,512,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,88.4410,,87.7564,,208,True,2025-11-19 15:02:07,0.7468,0.3869,0.5088,0.9974,0.1019,0.7880,0.3664,0.5127,0.9951,0.0498
exp_0660,0.0001,0.1,512,5,0.1,0.1,1.0,1e-05,5,300,50,scaffold,85.8034,,84.9846,,233,True,2025-11-19 15:05:11,0.6905,0.3911,0.5085,0.9896,0.1116,0.7372,0.3821,0.5184,0.9926,0.0746
exp_0663,0.0001,0.1,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,82.8886,,81.5047,,110,True,2025-11-19 15:07:16,0.6157,0.3435,0.4920,0.9987,0.0376,0.6755,0.3581,0.5101,0.9975,0.0361
exp_0664,0.0001,0.0,512,7,0.1,0.1,1.0,1e-05,5,300,50,scaffold,88.0757,,87.1853,,138,True,2025-11-19 15:11:04,0.7304,0.4287,0.5238,0.9870,0.1680,0.7787,0.3921,0.5212,0.9877,0.0920
exp_0666,0.001,0.3,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,83.2538,,73.1396,,57,True,2025-11-19 15:13:40,0.5056,0.3183,0.4829,1.0000,0.0000,0.5261,0.3350,0.5019,1.0000,0.0000
exp_0665,0.001,0.3,32,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,86.6392,,62.5469,,51,True,2025-11-19 15:16:29,0.3980,0.3183,0.4829,1.0000,0.0000,0.3787,0.3350,0.5019,1.0000,0.0000
exp_0661,1e-05,0.1,32,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,85.7503,,84.6822,,129,True,2025-11-19 15:22:09,0.6903,0.3183,0.4829,1.0000,0.0000,0.7326,0.3350,0.5019,1.0000,0.0000
exp_0662,1e-05,0.3,512,3,1.0,0.01,0.1,0.0001,5,300,50,scaffold,83.0397,,82.1290,,500,False,2025-11-19 15:23:13,0.6603,0.3336,0.4883,0.9987,0.0230,0.7101,0.3474,0.5053,0.9951,0.0211
exp_0668,0.001,0.3,32,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,85.4108,,65.6683,,51,True,2025-11-19 15:25:43,0.4072,0.3183,0.4829,1.0000,0.0000,0.4173,0.3350,0.5019,1.0000,0.0000
exp_0669,0.0001,0.0,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,83.1245,,82.3702,,110,True,2025-11-19 15:26:47,0.6330,0.3526,0.4955,0.9987,0.0509,0.6786,0.3656,0.5130,0.9975,0.0473
exp_0667,1e-05,0.0,32,5,0.1,0.1,0.1,1e-05,5,300,50,scaffold,86.3705,,85.2340,,110,True,2025-11-19 15:33:03,0.7003,0.3187,0.4831,1.0000,0.0006,0.7426,0.3350,0.5019,1.0000,0.0000
