experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp044,0.001,0.3,512,7,1.0,1.0,1.0,0.0,5,300,50,random,80.3846,,49.4811,,51,True,2025-11-17 13:17:08,0.0828,0.4108,0.1379,0.5833,0.3956,0.2234,0.1293,0.2099,1.0000,0.0154
retune_exp046,0.001,0.3,512,3,0.1,0.1,1.0,0.0001,5,300,50,random,73.6199,,66.7964,,58,True,2025-11-17 13:17:24,0.1594,0.0909,0.1509,1.0000,0.0110,0.2164,0.1224,0.2086,1.0000,0.0077
retune_exp045,0.0001,0.0,512,3,0.1,0.1,0.1,0.0001,5,300,50,random,71.0407,,67.7045,,100,False,2025-11-17 13:18:40,0.1605,0.0943,0.1514,1.0000,0.0147,0.2434,0.1429,0.2125,1.0000,0.0308
retune_exp047,0.0001,0.0,512,3,1.0,0.01,0.1,0.0001,5,300,50,random,69.0724,,66.4835,,100,False,2025-11-17 13:19:16,0.1545,0.1010,0.1524,1.0000,0.0220,0.2227,0.1361,0.2112,1.0000,0.0231
retune_exp049,0.001,0.0,512,3,0.1,0.01,1.0,0.0,5,300,50,random,73.6425,,67.6740,,66,True,2025-11-17 13:19:20,0.1619,0.1077,0.1534,1.0000,0.0293,0.2796,0.1429,0.2125,1.0000,0.0308
retune_exp048,0.0001,0.0,512,3,1.0,1.0,1.0,0.0,5,300,50,random,70.3394,,67.7808,,100,False,2025-11-17 13:20:02,0.1711,0.1145,0.1543,1.0000,0.0366,0.2331,0.1565,0.2152,1.0000,0.0462
retune_exp050,0.001,0.0,512,5,1.0,1.0,1.0,0.0001,5,300,50,random,70.6787,,64.2552,,100,False,2025-11-17 13:21:37,0.1830,0.0842,0.1500,1.0000,0.0037,0.1996,0.1156,0.2073,1.0000,0.0000
retune_exp052,0.001,0.0,512,5,0.1,1.0,1.0,0.0001,5,300,50,random,70.6561,,64.0873,,82,True,2025-11-17 13:21:50,0.1815,0.0976,0.1519,1.0000,0.0183,0.2051,0.1293,0.2099,1.0000,0.0154
retune_exp051,0.001,0.3,512,5,0.1,0.1,0.1,0.0,5,300,50,random,71.2670,,64.4460,,100,False,2025-11-17 13:22:27,0.1889,0.1145,0.1543,1.0000,0.0366,0.2096,0.1429,0.2125,1.0000,0.0308
retune_exp053,0.0001,0.0,512,7,1.0,0.01,0.1,0.0,5,300,50,random,81.6290,,50.4884,,100,False,2025-11-17 13:23:26,0.1084,0.1145,0.1433,0.9167,0.0440,0.2914,0.1429,0.2125,1.0000,0.0308
retune_exp054,0.001,0.0,512,7,0.01,0.01,1.0,0.0001,5,300,50,random,79.1629,,52.0757,,59,True,2025-11-17 13:24:00,0.1592,0.1044,0.1529,1.0000,0.0256,0.2601,0.1361,0.2112,1.0000,0.0231
retune_exp055,0.001,0.3,512,5,1.0,1.0,0.1,0.0,5,300,50,random,70.4525,,66.3156,,71,True,2025-11-17 13:24:50,0.1862,0.0976,0.1519,1.0000,0.0183,0.2037,0.1361,0.2112,1.0000,0.0231
retune_exp057,0.001,0.3,512,3,0.1,0.01,1.0,0.0,5,300,50,random,74.1855,,66.7659,,58,True,2025-11-17 13:25:51,0.1674,0.1111,0.1538,1.0000,0.0330,0.2459,0.1224,0.2086,1.0000,0.0077
retune_exp056,0.0001,0.3,512,3,0.1,0.1,1.0,0.0,5,300,50,random,69.8869,,65.6059,,100,False,2025-11-17 13:26:25,0.1514,0.0875,0.1505,1.0000,0.0073,0.2473,0.1361,0.2112,1.0000,0.0231
retune_exp058,0.001,0.3,512,5,0.1,0.01,1.0,0.0,5,300,50,random,70.9276,,64.2323,,100,False,2025-11-17 13:28:32,0.1917,0.1111,0.1538,1.0000,0.0330,0.2062,0.1361,0.2112,1.0000,0.0231
retune_exp059,0.0001,0.0,512,5,0.1,0.1,1.0,0.0,5,300,50,random,68.6199,,64.4078,,100,False,2025-11-17 13:29:02,0.1822,0.1212,0.1553,1.0000,0.0440,0.2075,0.1361,0.2112,1.0000,0.0231
retune_exp060,0.0001,0.0,512,5,0.1,1.0,0.1,0.0001,5,300,50,random,66.9910,,64.9573,,100,False,2025-11-17 13:30:12,0.1619,0.1077,0.1534,1.0000,0.0293,0.1895,0.1361,0.2112,1.0000,0.0231
retune_exp061,0.001,0.3,512,5,0.1,0.01,0.1,0.0,5,300,50,random,70.7240,,64.5070,,100,False,2025-11-17 13:30:42,0.1902,0.1111,0.1538,1.0000,0.0330,0.2062,0.1361,0.2112,1.0000,0.0231
retune_exp063,0.001,0.0,512,7,0.1,1.0,0.1,0.0001,5,300,50,random,79.1176,,51.9536,,59,True,2025-11-17 13:31:28,0.1527,0.1044,0.1529,1.0000,0.0256,0.2688,0.1361,0.2112,1.0000,0.0231
retune_exp062,0.0001,0.3,512,3,0.1,0.01,0.1,0.0,5,300,50,random,69.9321,,65.6517,,100,False,2025-11-17 13:32:59,0.1544,0.0875,0.1505,1.0000,0.0073,0.2476,0.1361,0.2112,1.0000,0.0231
retune_exp064,0.0001,0.3,512,5,0.01,1.0,1.0,0.0001,5,300,50,random,65.2715,,63.5302,,100,False,2025-11-17 13:34:29,0.1383,0.1010,0.1524,1.0000,0.0220,0.1660,0.1224,0.2086,1.0000,0.0077
retune_exp066,0.001,0.3,512,5,1.0,1.0,0.1,0.0001,5,300,50,random,70.0226,,65.0488,,81,True,2025-11-17 13:35:14,0.1758,0.0875,0.1505,1.0000,0.0073,0.1660,0.1156,0.2073,1.0000,0.0000
retune_exp065,0.0001,0.0,512,7,1.0,0.01,0.1,0.0,5,300,50,random,81.6742,,50.4808,,100,False,2025-11-17 13:35:31,0.1081,0.1145,0.1433,0.9167,0.0440,0.3008,0.1429,0.2125,1.0000,0.0308
retune_exp068,0.001,0.3,512,7,0.1,0.01,1.0,0.0001,5,300,50,random,81.1765,,49.0385,,51,True,2025-11-17 13:36:40,0.0819,0.4040,0.1366,0.5833,0.3883,0.2176,0.1224,0.2086,1.0000,0.0077
retune_exp067,0.0001,0.3,512,7,1.0,0.1,0.1,0.0,5,300,50,random,81.3801,,50.1068,,81,True,2025-11-17 13:36:42,0.0916,0.1953,0.1434,0.8333,0.1392,0.2369,0.1497,0.2138,1.0000,0.0385
