experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp038,0.001,0.3,512,5,0.1,0.01,0.1,0.0001,5,300,50,random,84.3478,,71.0101,,66,True,2025-11-17 19:04:27,0.4169,0.3929,0.3929,1.0000,0.2444,0.7160,0.3929,0.3704,1.0000,0.2609
retune_exp037,0.0001,0.0,512,5,0.1,1.0,1.0,0.0001,5,300,50,random,82.6087,,73.7374,,100,False,2025-11-17 19:04:48,0.3488,0.3571,0.3793,1.0000,0.2000,0.6643,0.4643,0.3478,0.8000,0.3913
retune_exp039,0.0001,0.3,512,5,1.0,0.01,1.0,0.0001,5,300,50,random,82.6087,,66.0606,,88,True,2025-11-17 19:05:23,0.3206,0.4286,0.3600,0.8182,0.3333,0.5625,0.6071,0.4762,1.0000,0.5217
retune_exp040,0.001,0.3,512,3,0.01,1.0,0.1,0.0001,5,300,50,random,78.2609,,67.5758,,71,True,2025-11-17 19:05:23,0.4908,0.2857,0.3548,1.0000,0.1111,0.5422,0.1786,0.3030,1.0000,0.0000
retune_exp041,0.0001,0.3,512,5,0.01,1.0,1.0,0.0001,5,300,50,random,82.6087,,67.0707,,82,True,2025-11-17 19:05:49,0.3268,0.4643,0.3750,0.8182,0.3778,0.5714,0.5714,0.4000,0.8000,0.5217
retune_exp042,0.001,0.0,512,5,0.01,0.1,1.0,0.0,5,300,50,random,85.2174,,75.1515,,62,True,2025-11-17 19:05:51,0.4193,0.3750,0.3860,1.0000,0.2222,0.7127,0.5357,0.4348,1.0000,0.4348
retune_exp043,0.001,0.0,512,3,0.01,0.1,1.0,0.0001,5,300,50,random,77.3913,,61.8182,,57,True,2025-11-17 19:06:20,0.3889,0.3036,0.3390,0.9091,0.1556,0.5217,0.2857,0.3333,1.0000,0.1304
retune_exp044,0.0001,0.0,512,5,1.0,0.1,0.1,0.0001,5,300,50,random,80.8696,,68.3838,,80,True,2025-11-17 19:06:41,0.2937,0.3929,0.3704,0.9091,0.2667,0.5301,0.4643,0.3478,0.8000,0.3913
retune_exp046,0.001,0.3,512,7,1.0,0.1,0.1,0.0,5,300,50,random,80.0000,,69.6970,,54,True,2025-11-17 19:06:47,0.4594,0.4286,0.3846,0.9091,0.3111,0.6971,0.4643,0.4000,1.0000,0.3478
retune_exp045,0.0001,0.3,512,7,1.0,0.1,1.0,0.0,5,300,50,random,83.4783,,69.0909,,78,True,2025-11-17 19:07:05,0.4466,0.4643,0.3478,0.7273,0.4000,0.7171,0.4286,0.3846,1.0000,0.3043
retune_exp047,0.001,0.0,512,7,1.0,0.01,1.0,0.0,5,300,50,random,93.0435,,72.7273,,54,True,2025-11-17 19:07:16,0.5742,0.5536,0.4186,0.8182,0.4889,0.6997,0.4286,0.3846,1.0000,0.3043
retune_exp049,0.001,0.3,512,5,0.01,0.01,1.0,0.0,5,300,50,random,85.2174,,69.2929,,58,True,2025-11-17 19:07:45,0.3935,0.4643,0.4000,0.9091,0.3556,0.7127,0.5714,0.4000,0.8000,0.5217
