experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0155,0.0001,0.3,32,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,73.2452,,79.0826,,65,True,2025-11-18 20:11:23,0.9299,0.8079,0.8937,1.0000,0.0000,0.9027,0.8227,0.9027,1.0000,0.0000
exp_0157,0.0001,0.1,32,5,0.01,1.0,0.1,1e-05,5,300,50,scaffold,73.1870,,80.3471,,67,True,2025-11-18 20:12:45,0.9358,0.8079,0.8937,1.0000,0.0000,0.8822,0.8227,0.9027,1.0000,0.0000
exp_0158,0.0001,0.1,512,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,73.9022,,81.4200,,160,True,2025-11-18 20:12:57,0.9420,0.8621,0.9205,0.9878,0.3333,0.8938,0.8818,0.9322,0.9880,0.3889
exp_0156,1e-05,0.3,32,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,75.5905,,81.5314,,96,True,2025-11-18 20:13:21,0.9401,0.8571,0.9185,0.9970,0.2692,0.9041,0.8621,0.9218,0.9880,0.2778
exp_0160,0.0001,0.3,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,74.1101,,81.0585,,184,True,2025-11-18 20:16:21,0.9340,0.8621,0.9211,0.9970,0.2949,0.9149,0.8621,0.9218,0.9880,0.2778
exp_0162,0.0001,0.0,32,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,74.8170,,80.5464,,67,True,2025-11-18 20:16:29,0.9342,0.8079,0.8937,1.0000,0.0000,0.9016,0.8227,0.9027,1.0000,0.0000
exp_0163,0.001,0.0,32,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,73.5363,,68.9904,,51,True,2025-11-18 20:18:47,0.8740,0.8079,0.8937,1.0000,0.0000,0.8721,0.8227,0.9027,1.0000,0.0000
exp_0159,1e-05,0.0,512,7,1.0,1.0,1.0,1e-05,5,300,50,scaffold,73.1204,,82.9659,,500,False,2025-11-18 20:20:56,0.9501,0.8621,0.9200,0.9817,0.3590,0.8890,0.8916,0.9375,0.9880,0.4444
exp_0161,1e-05,0.0,32,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,71.9062,,80.1653,,181,True,2025-11-18 20:21:23,0.9341,0.8103,0.8950,1.0000,0.0128,0.8806,0.8227,0.9027,1.0000,0.0000
exp_0167,0.001,0.0,512,7,0.1,0.01,1.0,1e-05,5,300,50,scaffold,71.8230,,81.1621,,64,True,2025-11-18 20:22:44,0.9406,0.8177,0.8978,0.9909,0.0897,0.8546,0.8621,0.9218,0.9880,0.2778
exp_0165,0.001,0.0,32,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,75.7402,,81.3340,,108,True,2025-11-18 20:23:44,0.9456,0.8079,0.8937,1.0000,0.0000,0.8826,0.8227,0.9027,1.0000,0.0000
exp_0166,1e-05,0.3,32,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.2661,,81.5060,,96,True,2025-11-18 20:25:19,0.9399,0.8571,0.9185,0.9970,0.2692,0.9031,0.8621,0.9218,0.9880,0.2778
exp_0168,0.0001,0.1,32,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,73.9687,,78.4768,,67,True,2025-11-18 20:25:51,0.9266,0.8079,0.8937,1.0000,0.0000,0.8716,0.8227,0.9027,1.0000,0.0000
exp_0164,1e-05,0.1,512,5,0.1,0.1,1.0,1e-05,5,300,50,scaffold,69.6191,,78.5745,,500,False,2025-11-18 20:25:58,0.9189,0.8596,0.9165,0.9543,0.4615,0.8809,0.8522,0.9157,0.9760,0.2778
exp_0169,0.001,0.1,512,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,75.5822,,71.1245,,124,True,2025-11-18 20:26:14,0.9047,0.8079,0.8937,1.0000,0.0000,0.9036,0.8227,0.9027,1.0000,0.0000
exp_0170,0.001,0.0,512,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,77.4451,,77.0482,,62,True,2025-11-18 20:26:39,0.9143,0.8103,0.8950,1.0000,0.0128,0.9014,0.8374,0.9101,1.0000,0.0833
exp_0172,0.0001,0.0,512,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,74.4677,,80.8963,,163,True,2025-11-18 20:29:12,0.9282,0.8596,0.9196,0.9939,0.2949,0.9099,0.8571,0.9188,0.9820,0.2778
exp_0175,0.001,0.1,32,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,74.6673,,80.4976,,51,True,2025-11-18 20:31:32,0.9315,0.8079,0.8937,1.0000,0.0000,0.8946,0.8227,0.9027,1.0000,0.0000
exp_0174,0.001,0.1,32,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,83.9571,,59.7346,,123,True,2025-11-18 20:32:24,0.8604,0.8079,0.8937,1.0000,0.0000,0.9261,0.8227,0.9027,1.0000,0.0000
exp_0177,0.001,0.0,512,3,0.1,0.01,1.0,1e-05,5,300,50,scaffold,73.6776,,79.9816,,85,True,2025-11-18 20:34:08,0.9311,0.8202,0.8999,1.0000,0.0641,0.8895,0.8424,0.9121,0.9940,0.1389
exp_0171,1e-05,0.3,512,3,0.01,0.01,1.0,0.0001,5,300,50,scaffold,65.2778,,77.7205,,500,False,2025-11-18 20:35:35,0.9267,0.8571,0.9174,0.9817,0.3333,0.8679,0.8276,0.9020,0.9641,0.1944
exp_0173,1e-05,0.1,512,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,65.2528,,76.7824,,500,False,2025-11-18 20:35:46,0.9232,0.8571,0.9171,0.9787,0.3462,0.8654,0.8374,0.9076,0.9701,0.2222
exp_0178,0.0001,0.3,32,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,70.3260,,77.5700,,58,True,2025-11-18 20:36:48,0.9266,0.8079,0.8937,1.0000,0.0000,0.8812,0.8227,0.9027,1.0000,0.0000
exp_0179,0.001,0.0,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.9481,,82.7822,,51,True,2025-11-18 20:37:59,0.9429,0.8079,0.8937,1.0000,0.0000,0.8977,0.8227,0.9027,1.0000,0.0000
