experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0733,1e-05,0.0,32,5,0.1,0.1,1.0,1e-05,5,300,50,scaffold,82.6428,,79.7523,,357,True,2025-11-19 18:15:29,0.6522,0.3185,0.4831,1.0000,0.0000,0.6509,0.2879,0.4471,1.0000,0.0000
exp_0739,0.001,0.1,512,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,86.8981,,81.6481,,73,True,2025-11-19 18:16:57,0.6827,0.4593,0.5350,0.9767,0.2174,0.6710,0.3939,0.4872,1.0000,0.1489
exp_0735,1e-05,0.0,512,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,83.3147,,69.5273,,500,False,2025-11-19 18:17:04,0.5327,0.4667,0.5068,0.8605,0.2826,0.6740,0.5000,0.5075,0.8947,0.3404
exp_0737,1e-05,0.0,512,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,59.0146,,65.8493,,453,True,2025-11-19 18:21:15,0.4536,0.5481,0.5344,0.8140,0.4239,0.3629,0.4394,0.4638,0.8421,0.2766
exp_0741,0.001,0.3,32,3,1.0,0.1,0.1,0.0,5,300,50,scaffold,84.4345,,80.2199,,219,True,2025-11-19 18:23:23,0.6997,0.3185,0.4831,1.0000,0.0000,0.6637,0.2879,0.4471,1.0000,0.0000
exp_0738,0.0001,0.3,512,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,88.0179,,80.5738,,500,False,2025-11-19 18:23:28,0.6757,0.3556,0.4912,0.9767,0.0652,0.7087,0.3182,0.4578,1.0000,0.0426
exp_0744,0.001,0.3,512,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,89.1377,,82.6972,,160,True,2025-11-19 18:26:23,0.7097,0.4667,0.5385,0.9767,0.2283,0.6834,0.4394,0.5067,1.0000,0.2128
exp_0743,0.0001,0.3,512,7,0.01,1.0,0.1,1e-05,5,300,50,scaffold,84.9944,,81.0920,,300,True,2025-11-19 18:29:03,0.6740,0.3778,0.5000,0.9767,0.0978,0.7027,0.3485,0.4691,1.0000,0.0851
exp_0742,1e-05,0.3,512,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,55.7671,,45.5511,,500,False,2025-11-19 18:30:20,0.3274,0.3037,0.4405,0.8605,0.0435,0.3374,0.3939,0.4737,0.9474,0.1702
exp_0745,0.0001,0.0,32,5,0.1,0.01,1.0,1e-05,5,300,50,scaffold,82.8667,,81.5470,,146,True,2025-11-19 18:30:37,0.7005,0.3185,0.4773,0.9767,0.0109,0.6672,0.2879,0.4471,1.0000,0.0000
exp_0740,1e-05,0.3,32,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,88.4658,,80.4727,,500,True,2025-11-19 18:31:31,0.6746,0.3185,0.4831,1.0000,0.0000,0.7122,0.2879,0.4471,1.0000,0.0000
exp_0746,0.0001,0.0,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,66.5174,,81.1047,,225,True,2025-11-19 18:33:05,0.6624,0.3407,0.4855,0.9767,0.0435,0.4934,0.3182,0.4444,0.9474,0.0638
exp_0749,0.001,0.0,512,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,83.5386,,82.2927,,78,True,2025-11-19 18:33:06,0.7101,0.4963,0.5526,0.9767,0.2717,0.6813,0.4545,0.4857,0.8947,0.2766
exp_0748,0.001,0.0,512,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,78.7234,,84.9848,,174,True,2025-11-19 18:33:56,0.7378,0.4963,0.5526,0.9767,0.2717,0.6259,0.4242,0.4865,0.9474,0.2128
exp_0752,0.0001,0.1,32,7,0.1,1.0,0.1,1e-05,5,300,50,scaffold,88.8018,,81.0667,,76,True,2025-11-19 18:36:12,0.6832,0.3333,0.4886,1.0000,0.0217,0.7086,0.2879,0.4471,1.0000,0.0000
exp_0751,1e-05,0.1,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,55.7671,,59.5425,,269,True,2025-11-19 18:38:10,0.4014,0.5778,0.5043,0.6744,0.5326,0.3388,0.4697,0.4444,0.7368,0.3617
exp_0747,1e-05,0.1,512,3,1.0,0.01,1.0,0.0,5,300,50,scaffold,62.7100,,70.2098,,500,False,2025-11-19 18:39:22,0.5012,0.5778,0.5778,0.9070,0.4239,0.4013,0.4848,0.5000,0.8947,0.3191
exp_0754,0.001,0.3,32,5,1.0,1.0,0.1,0.0,5,300,50,scaffold,84.6585,,82.9120,,57,True,2025-11-19 18:39:57,0.6997,0.3185,0.4831,1.0000,0.0000,0.6506,0.2879,0.4471,1.0000,0.0000
exp_0756,0.0001,0.1,32,7,0.1,1.0,1.0,1e-05,5,300,50,scaffold,88.8018,,81.0920,,76,True,2025-11-19 18:42:14,0.6842,0.3333,0.4886,1.0000,0.0217,0.7080,0.2879,0.4471,1.0000,0.0000
exp_0750,1e-05,0.3,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,87.9059,,78.2609,,384,True,2025-11-19 18:43:55,0.6516,0.3185,0.4831,1.0000,0.0000,0.7199,0.2879,0.4471,1.0000,0.0000
exp_0757,0.001,0.3,32,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,84.8824,,82.8109,,57,True,2025-11-19 18:43:59,0.7077,0.3185,0.4831,1.0000,0.0000,0.6836,0.2879,0.4471,1.0000,0.0000
exp_0758,0.001,0.3,512,3,0.1,0.01,0.1,1e-05,5,300,50,scaffold,80.7391,,84.8964,,190,True,2025-11-19 18:47:20,0.7316,0.4148,0.5153,0.9767,0.1522,0.6167,0.3485,0.4691,1.0000,0.0851
exp_0753,1e-05,0.3,32,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,88.9138,,78.5389,,500,False,2025-11-19 18:50:15,0.6555,0.3185,0.4831,1.0000,0.0000,0.7153,0.2879,0.4471,1.0000,0.0000
exp_0755,1e-05,0.0,32,5,1.0,1.0,1.0,0.0,5,300,50,scaffold,82.0829,,79.6891,,421,True,2025-11-19 18:51:17,0.6717,0.3111,0.4746,0.9767,0.0000,0.6392,0.2879,0.4471,1.0000,0.0000
exp_0759,0.0001,0.0,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,84.5465,,79.7144,,482,True,2025-11-19 18:52:33,0.6450,0.3333,0.4828,0.9767,0.0326,0.6606,0.3485,0.4691,1.0000,0.0851
exp_0763,0.001,0.3,32,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,88.2419,,79.3731,,61,True,2025-11-19 18:54:25,0.6377,0.3185,0.4831,1.0000,0.0000,0.6605,0.2879,0.4471,1.0000,0.0000
