experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0292,0.0001,0.0,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,72.6998,,55.9029,,51,True,2025-11-18 21:46:37,0.7854,0.7266,0.8309,0.8866,0.2258,0.8798,0.7812,0.8654,0.8824,0.3846
exp_0290,1e-05,0.1,32,5,0.1,0.1,0.1,0.0,5,300,50,scaffold,66.0633,,57.5324,,107,True,2025-11-18 21:46:53,0.8223,0.7578,0.8610,0.9897,0.0323,0.8463,0.7969,0.8829,0.9608,0.1538
exp_0296,0.0001,0.3,512,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,68.0241,,56.7010,,51,True,2025-11-18 21:47:46,0.8151,0.6328,0.7662,0.7938,0.1290,0.8698,0.7812,0.8679,0.9020,0.3077
exp_0295,0.0001,0.0,32,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,69.5324,,64.2501,,53,True,2025-11-18 21:47:59,0.8483,0.7656,0.8661,1.0000,0.0323,0.8719,0.7656,0.8673,0.9608,0.0000
exp_0293,1e-05,0.0,32,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,60.0302,,66.1789,,121,True,2025-11-18 21:48:49,0.8676,0.6953,0.8169,0.8969,0.0645,0.8044,0.7656,0.8571,0.8824,0.3077
exp_0298,0.0001,0.1,512,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,65.7617,,54.7057,,72,True,2025-11-18 21:49:13,0.8026,0.7578,0.8584,0.9691,0.0968,0.8555,0.7500,0.8462,0.8627,0.3077
exp_0294,0.0001,0.0,512,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,71.0407,,60.5920,,173,True,2025-11-18 21:49:16,0.8383,0.7422,0.8479,0.9485,0.0968,0.8891,0.7500,0.8462,0.8627,0.3077
exp_0299,0.001,0.3,512,5,1.0,0.1,1.0,0.0,5,300,50,scaffold,69.3816,,63.0529,,51,True,2025-11-18 21:49:43,0.8432,0.7188,0.8364,0.9485,0.0000,0.8536,0.7656,0.8624,0.9216,0.1538
exp_0297,0.0001,0.1,32,3,0.1,1.0,1.0,0.0001,5,300,50,scaffold,58.6727,,67.6754,,87,True,2025-11-18 21:49:55,0.8646,0.7578,0.8622,1.0000,0.0000,0.7936,0.7969,0.8870,1.0000,0.0000
exp_0300,0.001,0.3,32,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,61.9910,,70.3691,,55,True,2025-11-18 21:50:34,0.8813,0.7578,0.8622,1.0000,0.0000,0.8101,0.7969,0.8870,1.0000,0.0000
