experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0951,1e-05,0.1,32,5,0.1,1.0,0.1,0.0,5,300,50,scaffold,62.2711,,51.6049,,112,True,2025-11-20 02:24:41,0.6506,0.5778,0.7324,0.9873,0.0000,0.7049,0.5821,0.7358,1.0000,0.0000
exp_0955,0.001,0.0,512,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,55.8608,,53.6392,,87,True,2025-11-20 02:24:50,0.6081,0.6148,0.7426,0.9494,0.1429,0.6330,0.5821,0.7308,0.9744,0.0357
exp_0957,0.0001,0.0,32,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,51.4652,,54.7468,,52,True,2025-11-20 02:25:10,0.6034,0.5852,0.7383,1.0000,0.0000,0.6578,0.5821,0.7358,1.0000,0.0000
exp_0960,1e-05,0.0,512,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,51.3736,,55.4476,,68,True,2025-11-20 02:26:10,0.5960,0.5556,0.6000,0.5696,0.5357,0.5660,0.5821,0.6585,0.6923,0.4286
exp_0958,0.001,0.1,512,7,0.01,0.01,1.0,1e-05,5,300,50,scaffold,55.6777,,55.1763,,101,True,2025-11-20 02:26:24,0.6223,0.6296,0.7549,0.9747,0.1429,0.6167,0.5821,0.7308,0.9744,0.0357
exp_0962,1e-05,0.1,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,52.9304,,48.9602,,56,True,2025-11-20 02:27:18,0.5684,0.5037,0.5315,0.4810,0.5357,0.6203,0.5373,0.5867,0.5641,0.5000
exp_0963,0.001,0.1,32,7,1.0,0.1,1.0,0.0001,5,300,50,scaffold,54.5788,,49.1410,,54,True,2025-11-20 02:28:03,0.5514,0.5852,0.7383,1.0000,0.0000,0.5696,0.5821,0.7358,1.0000,0.0000
exp_0961,0.0001,0.0,32,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,61.9963,,54.1139,,103,True,2025-11-20 02:28:13,0.6238,0.5852,0.7383,1.0000,0.0000,0.7124,0.5821,0.7358,1.0000,0.0000
exp_0959,1e-05,0.3,32,3,0.01,0.1,0.1,1e-05,5,300,50,scaffold,61.5385,,57.1203,,131,True,2025-11-20 02:28:30,0.6325,0.5778,0.7324,0.9873,0.0000,0.6648,0.5970,0.7429,1.0000,0.0357
exp_0965,1e-05,0.0,512,7,1.0,0.1,1.0,1e-05,5,300,50,scaffold,51.3736,,55.3345,,69,True,2025-11-20 02:29:26,0.5950,0.5556,0.6000,0.5696,0.5357,0.5664,0.5821,0.6585,0.6923,0.4286
exp_0964,1e-05,0.1,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,49.9084,,55.2667,,102,True,2025-11-20 02:30:18,0.5873,0.5852,0.7358,0.9873,0.0179,0.5732,0.5821,0.7358,1.0000,0.0000
exp_0967,0.0001,0.1,512,3,1.0,1.0,1.0,1e-05,5,300,50,scaffold,63.7363,,58.4313,,134,True,2025-11-20 02:31:04,0.6467,0.6074,0.7363,0.9367,0.1429,0.7235,0.5522,0.7059,0.9231,0.0357
exp_0968,0.001,0.3,512,5,0.01,1.0,1.0,0.0,5,300,50,scaffold,57.8755,,56.5778,,99,True,2025-11-20 02:31:22,0.6683,0.6000,0.7404,0.9747,0.0714,0.6992,0.5672,0.7238,0.9744,0.0000
exp_0969,0.001,0.0,512,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,64.6520,,60.1040,,76,True,2025-11-20 02:31:48,0.6442,0.6222,0.7512,0.9747,0.1250,0.6932,0.5970,0.7429,1.0000,0.0357
exp_0966,1e-05,0.0,32,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,57.6923,,54.7242,,131,True,2025-11-20 02:32:01,0.6169,0.5778,0.7324,0.9873,0.0000,0.6689,0.5970,0.7429,1.0000,0.0357
exp_0970,0.0001,0.3,512,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,46.4286,,53.0515,,99,True,2025-11-20 02:33:02,0.5750,0.6222,0.7536,0.9873,0.1071,0.5672,0.5970,0.7429,1.0000,0.0357
exp_0973,1e-05,0.3,512,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,46.2454,,54.5660,,70,True,2025-11-20 02:33:25,0.5863,0.5926,0.6584,0.6709,0.4821,0.5421,0.5373,0.6437,0.7179,0.2857
exp_0972,1e-05,0.0,32,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,50.6410,,53.6166,,102,True,2025-11-20 02:34:49,0.5871,0.5778,0.7324,0.9873,0.0000,0.5746,0.5821,0.7358,1.0000,0.0000
exp_0974,0.0001,0.1,32,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,55.2198,,55.5606,,59,True,2025-11-20 02:34:50,0.6279,0.5852,0.7383,1.0000,0.0000,0.6325,0.5821,0.7358,1.0000,0.0000
exp_0971,0.0001,0.1,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,62.7289,,54.5208,,121,True,2025-11-20 02:35:01,0.6477,0.5852,0.7383,1.0000,0.0000,0.7275,0.5821,0.7358,1.0000,0.0000
exp_0975,0.001,0.3,512,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,54.3956,,56.8038,,93,True,2025-11-20 02:35:12,0.6349,0.6370,0.7633,1.0000,0.1250,0.6409,0.5821,0.7358,1.0000,0.0000
exp_0978,0.0001,0.3,512,5,0.1,0.01,1.0,1e-05,5,300,50,scaffold,53.0220,,52.8481,,94,True,2025-11-20 02:36:52,0.6329,0.5926,0.7343,0.9620,0.0714,0.6247,0.5821,0.7255,0.9487,0.0714
exp_0977,0.001,0.3,512,7,0.01,1.0,1.0,1e-05,5,300,50,scaffold,56.0440,,56.5099,,105,True,2025-11-20 02:36:53,0.6364,0.6296,0.7596,1.0000,0.1071,0.6418,0.5821,0.7358,1.0000,0.0000
exp_0981,1e-05,0.3,512,7,1.0,0.01,0.1,1e-05,5,300,50,scaffold,46.1538,,54.4982,,75,True,2025-11-20 02:38:22,0.5857,0.5926,0.6584,0.6709,0.4821,0.5403,0.5373,0.6437,0.7179,0.2857
exp_0980,0.001,0.3,512,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,58.3333,,55.3797,,131,True,2025-11-20 02:39:13,0.6438,0.5852,0.7383,1.0000,0.0000,0.7012,0.5821,0.7358,1.0000,0.0000
