experiment_id,timestamp,lr,dropout_ratio,batch_size,num_experts,num_layer,emb_dim,decay,features,Test_Metric_Mean,Test_Metric_Std,Test_auprc_mean,Test_auprc_std,Test_accuracy_mean,Test_accuracy_std,Test_f1_mean,Test_f1_std,Test_sensitivity_mean,Test_sensitivity_std,Test_specificity_mean,Test_specificity_std
ablation_Phys_184,2025-11-25 08:17:15,0.0005,0.5,128,5,3,300,1e-05,basic+phys,84.1309,1.6573,0.8858,0.0154,0.7756,0.0181,0.8152,0.0199,0.8030,0.0404,0.7308,0.0294
ablation_Phys_183,2025-11-25 08:17:41,0.0005,0.5,128,5,3,300,0.0,basic+phys,84.3509,1.7901,0.8854,0.0169,0.7784,0.0166,0.8176,0.0171,0.8044,0.0319,0.7364,0.0259
ablation_Phys_164,2025-11-25 08:23:13,0.0005,0.5,32,3,3,300,0.0001,basic+phys,84.3298,1.1932,0.8857,0.0098,0.7767,0.0203,0.8158,0.0223,0.8034,0.0537,0.7349,0.0381
ablation_Phys_185,2025-11-25 08:24:37,0.0005,0.5,128,5,3,300,0.0001,basic+phys,84.5245,1.7296,0.8870,0.0163,0.7812,0.0174,0.8210,0.0166,0.8120,0.0266,0.7316,0.0237
ablation_Phys_186,2025-11-25 08:35:01,0.0005,0.5,32,5,5,300,0.0,basic+phys,85.0142,0.9511,0.8983,0.0057,0.7802,0.0142,0.8148,0.0146,0.7826,0.0307,0.7767,0.0333
ablation_Phys_162,2025-11-25 08:35:12,0.0005,0.5,32,3,3,300,0.0,basic+phys,84.4690,1.3843,0.8886,0.0129,0.7837,0.0127,0.8241,0.0142,0.8208,0.0317,0.7230,0.0233
ablation_Phys_195,2025-11-25 08:36:57,0.0005,0.5,128,5,7,300,0.0,basic+phys,84.7165,1.1296,0.8954,0.0079,0.7787,0.0071,0.8185,0.0094,0.8073,0.0275,0.7320,0.0345
ablation_Phys_187,2025-11-25 08:37:57,0.0005,0.5,32,5,5,300,1e-05,basic+phys,84.9272,0.9186,0.8973,0.0049,0.7808,0.0134,0.8152,0.0138,0.7826,0.0298,0.7784,0.0345
ablation_Phys_196,2025-11-25 08:40:01,0.0005,0.5,128,5,7,300,1e-05,basic+phys,84.4559,1.1365,0.8892,0.0083,0.7835,0.0151,0.8208,0.0152,0.8023,0.0280,0.7513,0.0362
ablation_Phys_188,2025-11-25 08:42:46,0.0005,0.5,32,5,5,300,0.0001,basic+phys,85.0739,0.7327,0.8977,0.0038,0.7805,0.0177,0.8147,0.0224,0.7837,0.0452,0.7736,0.0345
ablation_Phys_197,2025-11-25 08:48:19,0.0005,0.5,128,5,7,300,0.0001,basic+phys,84.1247,1.2754,0.8902,0.0049,0.7790,0.0102,0.8183,0.0134,0.8061,0.0354,0.7346,0.0402
ablation_Phys_175,2025-11-25 08:50:24,0.0005,0.5,32,3,7,300,1e-05,basic+phys,84.9058,1.0612,0.8977,0.0061,0.7837,0.0124,0.8212,0.0127,0.8041,0.0279,0.7509,0.0314
ablation_Phys_181,2025-11-25 08:54:34,0.0005,0.5,32,5,3,300,1e-05,basic+phys,84.1085,1.7508,0.8830,0.0173,0.7723,0.0202,0.8100,0.0178,0.7853,0.0304,0.7514,0.0329
ablation_Phys_174,2025-11-25 08:55:22,0.0005,0.5,32,3,7,300,0.0,basic+phys,84.5842,1.2217,0.8933,0.0117,0.7812,0.0124,0.8195,0.0162,0.8050,0.0310,0.7412,0.0284
ablation_Phys_182,2025-11-25 08:55:39,0.0005,0.5,32,5,3,300,0.0001,basic+phys,84.5160,1.6910,0.8890,0.0175,0.7774,0.0162,0.8127,0.0154,0.7818,0.0318,0.7716,0.0301
ablation_Phys_176,2025-11-25 08:57:05,0.0005,0.5,32,3,7,300,0.0001,basic+phys,84.9235,1.2557,0.8963,0.0081,0.7865,0.0152,0.8226,0.0135,0.8003,0.0201,0.7636,0.0236
ablation_Phys_203,2025-11-25 09:06:44,0.0005,0.5,128,7,3,300,0.0001,basic+phys,84.7748,1.5263,0.8901,0.0143,0.7834,0.0130,0.8217,0.0141,0.8079,0.0272,0.7431,0.0174
ablation_Phys_180,2025-11-25 09:10:09,0.0005,0.5,32,5,3,300,0.0,basic+phys,84.1916,1.8898,0.8846,0.0194,0.7782,0.0179,0.8198,0.0168,0.8167,0.0272,0.7159,0.0185
ablation_Phys_201,2025-11-25 09:13:42,0.0005,0.5,128,7,3,300,0.0,basic+phys,84.5204,1.7112,0.8892,0.0145,0.7779,0.0151,0.8168,0.0136,0.8012,0.0283,0.7406,0.0090
ablation_Phys_209,2025-11-25 09:14:00,0.0005,0.5,128,7,5,300,0.0001,basic+phys,85.2062,0.8571,0.9000,0.0042,0.7815,0.0119,0.8200,0.0124,0.8053,0.0270,0.7434,0.0146
ablation_Phys_192,2025-11-25 09:14:29,0.0005,0.5,32,5,7,300,0.0,basic+phys,84.8803,1.0805,0.8969,0.0072,0.7868,0.0104,0.8244,0.0099,0.8091,0.0151,0.7510,0.0238
ablation_Phys_207,2025-11-25 09:14:40,0.0005,0.5,128,7,5,300,0.0,basic+phys,85.3634,0.8760,0.9014,0.0063,0.7861,0.0134,0.8244,0.0138,0.8127,0.0261,0.7433,0.0205
ablation_Phys_208,2025-11-25 09:15:56,0.0005,0.5,128,7,5,300,1e-05,basic+phys,85.1219,0.8058,0.8995,0.0052,0.7827,0.0089,0.8224,0.0090,0.8135,0.0215,0.7333,0.0195
ablation_Phys_202,2025-11-25 09:16:53,0.0005,0.5,128,7,3,300,1e-05,basic+phys,84.5374,1.7286,0.8897,0.0144,0.7774,0.0150,0.8163,0.0133,0.8001,0.0278,0.7410,0.0062
ablation_Phys_194,2025-11-25 09:19:48,0.0005,0.5,32,5,7,300,0.0001,basic+phys,85.0598,1.2076,0.8976,0.0049,0.7831,0.0093,0.8217,0.0068,0.8075,0.0217,0.7451,0.0335
ablation_Phys_193,2025-11-25 09:22:17,0.0005,0.5,32,5,7,300,1e-05,basic+phys,84.8357,1.3048,0.8967,0.0072,0.7845,0.0063,0.8238,0.0050,0.8141,0.0163,0.7368,0.0260
ablation_Phys_213,2025-11-25 09:25:00,0.0005,0.5,128,7,7,300,0.0,basic+phys,84.3943,1.3160,0.8917,0.0084,0.7839,0.0128,0.8218,0.0133,0.8067,0.0321,0.7478,0.0198
ablation_Phys_214,2025-11-25 09:27:08,0.0005,0.5,128,7,7,300,1e-05,basic+phys,84.3952,1.2354,0.8912,0.0082,0.7734,0.0254,0.8101,0.0321,0.7895,0.0697,0.7466,0.0493
ablation_Phys_215,2025-11-25 09:28:33,0.0005,0.5,128,7,7,300,0.0001,basic+phys,84.2608,1.1193,0.8890,0.0085,0.7725,0.0245,0.8092,0.0312,0.7873,0.0663,0.7486,0.0440
ablation_Phys_204,2025-11-25 09:35:35,0.0005,0.5,32,7,5,300,0.0,basic+phys,85.2783,1.0251,0.9022,0.0089,0.7758,0.0152,0.8131,0.0208,0.7925,0.0524,0.7492,0.0484
ablation_Phys_205,2025-11-25 09:39:14,0.0005,0.5,32,7,5,300,1e-05,basic+phys,85.3279,0.4221,0.9005,0.0044,0.7839,0.0096,0.8214,0.0110,0.8040,0.0285,0.7524,0.0297
ablation_Phys_206,2025-11-25 09:49:42,0.0005,0.5,32,7,5,300,0.0001,basic+phys,85.5013,0.6410,0.9026,0.0048,0.7887,0.0122,0.8263,0.0140,0.8136,0.0259,0.7480,0.0162
ablation_Phys_231,2025-11-25 10:01:52,0.0001,0.3,128,3,7,300,0.0,basic+phys,82.9488,1.0752,0.8803,0.0082,0.7628,0.0173,0.8050,0.0177,0.7931,0.0415,0.7143,0.0257
ablation_Phys_225,2025-11-25 10:07:59,0.0001,0.3,128,3,5,300,0.0,basic+phys,84.5940,0.7467,0.8967,0.0017,0.7757,0.0115,0.8167,0.0145,0.8096,0.0329,0.7202,0.0241
ablation_Phys_198,2025-11-25 10:08:37,0.0005,0.5,32,7,3,300,0.0,basic+phys,84.9297,1.4434,0.8929,0.0114,0.7794,0.0152,0.8182,0.0094,0.8014,0.0194,0.7434,0.0533
ablation_Phys_219,2025-11-25 10:08:51,0.0001,0.3,128,3,3,300,0.0,basic+phys,83.5940,2.1654,0.8769,0.0167,0.7699,0.0220,0.8102,0.0211,0.7954,0.0359,0.7295,0.0130
ablation_Phys_226,2025-11-25 10:12:11,0.0001,0.3,128,3,5,300,1e-05,basic+phys,84.6871,0.7129,0.8971,0.0037,0.7784,0.0119,0.8191,0.0138,0.8119,0.0258,0.7244,0.0149
ablation_Phys_199,2025-11-25 10:14:21,0.0005,0.5,32,7,3,300,1e-05,basic+phys,84.9527,1.4853,0.8931,0.0116,0.7831,0.0157,0.8209,0.0104,0.8029,0.0197,0.7507,0.0559
ablation_Phys_210,2025-11-25 10:14:25,0.0005,0.5,32,7,7,300,0.0,basic+phys,85.0209,1.0384,0.8989,0.0057,0.7819,0.0154,0.8173,0.0205,0.7932,0.0541,0.7646,0.0500
ablation_Phys_232,2025-11-25 10:15:23,0.0001,0.3,128,3,7,300,1e-05,basic+phys,82.9358,1.0019,0.8813,0.0077,0.7628,0.0137,0.8035,0.0128,0.7848,0.0330,0.7286,0.0208
ablation_Phys_221,2025-11-25 10:19:32,0.0001,0.3,128,3,3,300,0.0001,basic+phys,83.5429,2.2014,0.8783,0.0188,0.7716,0.0210,0.8112,0.0198,0.7943,0.0302,0.7349,0.0186
ablation_Phys_233,2025-11-25 10:19:32,0.0001,0.3,128,3,7,300,0.0001,basic+phys,82.8746,1.1329,0.8804,0.0097,0.7620,0.0156,0.8028,0.0150,0.7844,0.0357,0.7273,0.0235
ablation_Phys_220,2025-11-25 10:20:45,0.0001,0.3,128,3,3,300,1e-05,basic+phys,83.7405,2.2140,0.8794,0.0177,0.7728,0.0219,0.8118,0.0200,0.7926,0.0285,0.7409,0.0155
ablation_Phys_211,2025-11-25 10:21:23,0.0005,0.5,32,7,7,300,1e-05,basic+phys,84.6773,1.0914,0.8939,0.0078,0.7749,0.0150,0.8112,0.0206,0.7860,0.0536,0.7578,0.0507
ablation_Phys_200,2025-11-25 10:22:36,0.0005,0.5,32,7,3,300,0.0001,basic+phys,85.0206,1.3465,0.8936,0.0112,0.7852,0.0160,0.8231,0.0192,0.8111,0.0401,0.7409,0.0406
ablation_Phys_227,2025-11-25 10:28:06,0.0001,0.3,128,3,5,300,0.0001,basic+phys,84.9342,0.7525,0.8971,0.0043,0.7795,0.0124,0.8182,0.0143,0.8032,0.0298,0.7418,0.0192
ablation_Phys_223,2025-11-25 10:48:35,0.0001,0.3,32,3,5,300,1e-05,basic+phys,84.4822,1.0557,0.8947,0.0037,0.7739,0.0144,0.8143,0.0171,0.8038,0.0428,0.7252,0.0344
ablation_Phys_230,2025-11-25 10:50:44,0.0001,0.3,32,3,7,300,0.0001,basic+phys,81.9414,1.5957,0.8757,0.0096,0.7570,0.0173,0.8019,0.0175,0.7963,0.0326,0.6910,0.0457
ablation_Phys_212,2025-11-25 10:52:03,0.0005,0.5,32,7,7,300,0.0001,basic+phys,84.9348,0.6490,0.8948,0.0049,0.7812,0.0164,0.8166,0.0226,0.7922,0.0560,0.7645,0.0520
ablation_Phys_222,2025-11-25 10:52:34,0.0001,0.3,32,3,5,300,0.0,basic+phys,84.4459,1.0434,0.8952,0.0030,0.7731,0.0164,0.8139,0.0185,0.8044,0.0426,0.7218,0.0307
ablation_Phys_224,2025-11-25 11:01:09,0.0001,0.3,32,3,5,300,0.0001,basic+phys,84.6942,1.0323,0.8952,0.0054,0.7831,0.0150,0.8205,0.0179,0.8039,0.0380,0.7492,0.0259
ablation_Phys_228,2025-11-25 11:01:34,0.0001,0.3,32,3,7,300,0.0,basic+phys,82.2116,1.5668,0.8778,0.0093,0.7570,0.0208,0.8006,0.0208,0.7905,0.0407,0.7025,0.0357
ablation_Phys_244,2025-11-25 11:02:53,0.0001,0.3,128,5,5,300,1e-05,basic+phys,84.8895,1.0553,0.8995,0.0076,0.7806,0.0164,0.8187,0.0200,0.8037,0.0438,0.7431,0.0275
ablation_Phys_243,2025-11-25 11:03:50,0.0001,0.3,128,5,5,300,0.0,basic+phys,84.8189,1.0780,0.8983,0.0074,0.7791,0.0154,0.8179,0.0193,0.8048,0.0424,0.7363,0.0367
ablation_Phys_229,2025-11-25 11:04:44,0.0001,0.3,32,3,7,300,1e-05,basic+phys,82.5879,1.5587,0.8815,0.0110,0.7610,0.0215,0.8063,0.0225,0.8069,0.0446,0.6855,0.0349
ablation_Phys_245,2025-11-25 11:13:30,0.0001,0.3,128,5,5,300,0.0001,basic+phys,84.6556,0.9224,0.8973,0.0065,0.7834,0.0129,0.8215,0.0164,0.8080,0.0352,0.7430,0.0244
ablation_Phys_216,2025-11-25 11:14:54,0.0001,0.3,32,3,3,300,0.0,basic+phys,84.2508,1.5278,0.8835,0.0140,0.7859,0.0125,0.8263,0.0112,0.8234,0.0215,0.7250,0.0115
ablation_Phys_249,2025-11-25 11:20:42,0.0001,0.3,128,5,7,300,0.0,basic+phys,82.3944,1.7558,0.8781,0.0143,0.7558,0.0107,0.8040,0.0139,0.8126,0.0610,0.6674,0.0882
ablation_Phys_250,2025-11-25 11:22:53,0.0001,0.3,128,5,7,300,1e-05,basic+phys,82.4016,1.7251,0.8784,0.0141,0.7559,0.0097,0.8040,0.0131,0.8124,0.0612,0.6682,0.0888
ablation_Phys_251,2025-11-25 11:23:02,0.0001,0.3,128,5,7,300,0.0001,basic+phys,82.1519,1.7319,0.8777,0.0141,0.7532,0.0115,0.8038,0.0150,0.8206,0.0600,0.6475,0.0802
ablation_Phys_217,2025-11-25 11:23:14,0.0001,0.3,32,3,3,300,1e-05,basic+phys,84.1435,1.6744,0.8854,0.0140,0.7828,0.0143,0.8237,0.0157,0.8219,0.0381,0.7180,0.0504
ablation_Phys_237,2025-11-25 11:26:45,0.0001,0.3,128,5,3,300,0.0,basic+phys,83.8842,0.9684,0.8826,0.0094,0.7760,0.0116,0.8186,0.0122,0.8180,0.0257,0.7083,0.0296
ablation_Phys_239,2025-11-25 11:39:15,0.0001,0.3,128,5,3,300,0.0001,basic+phys,83.8884,1.1862,0.8830,0.0130,0.7739,0.0114,0.8141,0.0167,0.8031,0.0445,0.7259,0.0505
ablation_Phys_238,2025-11-25 11:46:45,0.0001,0.3,128,5,3,300,1e-05,basic+phys,84.4126,1.4714,0.8881,0.0116,0.7798,0.0190,0.8189,0.0190,0.8064,0.0372,0.7365,0.0362
ablation_Phys_240,2025-11-25 11:57:42,0.0001,0.3,32,5,5,300,0.0,basic+phys,84.7354,0.9661,0.8984,0.0067,0.7757,0.0150,0.8147,0.0184,0.8001,0.0492,0.7367,0.0572
ablation_Phys_241,2025-11-25 12:02:24,0.0001,0.3,32,5,5,300,1e-05,basic+phys,84.6689,0.8786,0.8980,0.0061,0.7752,0.0138,0.8144,0.0176,0.8001,0.0457,0.7365,0.0469
ablation_Phys_218,2025-11-25 12:03:46,0.0001,0.3,32,3,3,300,0.0001,basic+phys,84.0171,1.6171,0.8859,0.0137,0.7716,0.0128,0.8104,0.0167,0.7917,0.0456,0.7404,0.0454
ablation_Phys_246,2025-11-25 12:09:08,0.0001,0.3,32,5,7,300,0.0,basic+phys,82.3365,1.0959,0.8782,0.0127,0.7631,0.0083,0.8052,0.0148,0.7938,0.0415,0.7126,0.0485
ablation_Phys_242,2025-11-25 12:12:36,0.0001,0.3,32,5,5,300,0.0001,basic+phys,84.7971,0.9442,0.8970,0.0080,0.7757,0.0153,0.8127,0.0187,0.7897,0.0463,0.7548,0.0418
ablation_Phys_235,2025-11-25 12:14:49,0.0001,0.3,32,5,3,300,1e-05,basic+phys,84.3338,1.3585,0.8864,0.0127,0.7798,0.0124,0.8185,0.0130,0.8037,0.0318,0.7406,0.0387
ablation_Phys_247,2025-11-25 12:17:39,0.0001,0.3,32,5,7,300,1e-05,basic+phys,82.2692,0.9103,0.8768,0.0111,0.7614,0.0171,0.8043,0.0241,0.7975,0.0544,0.7017,0.0530
ablation_Phys_262,2025-11-25 12:17:49,0.0001,0.3,128,7,5,300,1e-05,basic+phys,85.0916,0.5725,0.9002,0.0040,0.7808,0.0097,0.8191,0.0131,0.8038,0.0302,0.7430,0.0243
ablation_Phys_261,2025-11-25 12:20:04,0.0001,0.3,128,7,5,300,0.0,basic+phys,85.1035,0.6251,0.9003,0.0044,0.7819,0.0106,0.8205,0.0132,0.8074,0.0293,0.7401,0.0214
ablation_Phys_234,2025-11-25 12:21:22,0.0001,0.3,32,5,3,300,0.0,basic+phys,84.3014,1.2769,0.8862,0.0112,0.7815,0.0125,0.8192,0.0126,0.8011,0.0269,0.7495,0.0283
ablation_Phys_236,2025-11-25 12:22:47,0.0001,0.3,32,5,3,300,0.0001,basic+phys,84.0004,1.4333,0.8828,0.0147,0.7750,0.0108,0.8168,0.0137,0.8130,0.0494,0.7146,0.0775
ablation_Phys_255,2025-11-25 12:27:02,0.0001,0.3,128,7,3,300,0.0,basic+phys,84.6077,1.5801,0.8889,0.0139,0.7808,0.0150,0.8183,0.0156,0.7993,0.0306,0.7504,0.0211
ablation_Phys_256,2025-11-25 12:27:08,0.0001,0.3,128,7,3,300,1e-05,basic+phys,84.6372,1.5444,0.8899,0.0125,0.7813,0.0129,0.8192,0.0134,0.8016,0.0268,0.7484,0.0187
ablation_Phys_267,2025-11-25 12:30:35,0.0001,0.3,128,7,7,300,0.0,basic+phys,83.1978,1.4267,0.8840,0.0112,0.7683,0.0122,0.8108,0.0133,0.8037,0.0262,0.7104,0.0156
ablation_Phys_263,2025-11-25 12:31:06,0.0001,0.3,128,7,5,300,0.0001,basic+phys,85.2188,0.4940,0.9004,0.0047,0.7865,0.0074,0.8243,0.0099,0.8105,0.0253,0.7480,0.0226
ablation_Phys_268,2025-11-25 12:32:14,0.0001,0.3,128,7,7,300,1e-05,basic+phys,83.0178,1.4094,0.8825,0.0107,0.7609,0.0184,0.7997,0.0261,0.7776,0.0625,0.7329,0.0587
ablation_Phys_269,2025-11-25 12:35:29,0.0001,0.3,128,7,7,300,0.0001,basic+phys,83.1349,1.4361,0.8833,0.0115,0.7673,0.0154,0.8103,0.0164,0.8048,0.0308,0.7059,0.0179
ablation_Phys_248,2025-11-25 12:47:16,0.0001,0.3,32,5,7,300,0.0001,basic+phys,82.0294,1.1458,0.8749,0.0120,0.7548,0.0135,0.7990,0.0202,0.7915,0.0473,0.6945,0.0427
ablation_Phys_257,2025-11-25 12:49:10,0.0001,0.3,128,7,3,300,0.0001,basic+phys,84.4915,1.6498,0.8898,0.0137,0.7783,0.0150,0.8158,0.0168,0.7957,0.0349,0.7496,0.0286
ablation_Phys_258,2025-11-25 12:56:17,0.0001,0.3,32,7,5,300,0.0,basic+phys,84.7169,0.8877,0.8968,0.0073,0.7767,0.0139,0.8166,0.0176,0.8064,0.0373,0.7281,0.0316
ablation_Phys_259,2025-11-25 12:58:58,0.0001,0.3,32,7,5,300,1e-05,basic+phys,84.6981,0.8882,0.8974,0.0078,0.7743,0.0122,0.8140,0.0155,0.8001,0.0323,0.7325,0.0285
ablation_Phys_264,2025-11-25 13:05:39,0.0001,0.3,32,7,7,300,0.0,basic+phys,83.1500,1.3561,0.8851,0.0086,0.7698,0.0112,0.8105,0.0138,0.7970,0.0256,0.7239,0.0373
ablation_Phys_265,2025-11-25 13:10:40,0.0001,0.3,32,7,7,300,1e-05,basic+phys,82.8667,1.1401,0.8840,0.0073,0.7636,0.0093,0.8065,0.0123,0.7977,0.0285,0.7062,0.0435
ablation_Phys_260,2025-11-25 13:23:52,0.0001,0.3,32,7,5,300,0.0001,basic+phys,84.9286,0.7820,0.8988,0.0059,0.7819,0.0096,0.8199,0.0117,0.8037,0.0291,0.7471,0.0268
ablation_Phys_254,2025-11-25 13:33:06,0.0001,0.3,32,7,3,300,0.0001,basic+phys,84.6784,1.4345,0.8923,0.0102,0.7776,0.0181,0.8153,0.0239,0.7991,0.0591,0.7421,0.0572
ablation_Phys_252,2025-11-25 13:37:08,0.0001,0.3,32,7,3,300,0.0,basic+phys,84.6336,1.3921,0.8917,0.0123,0.7815,0.0143,0.8205,0.0196,0.8114,0.0487,0.7322,0.0462
ablation_Phys_273,2025-11-25 13:37:09,0.0001,0.5,128,3,3,300,0.0,basic+phys,82.9918,1.6707,0.8709,0.0119,0.7708,0.0187,0.8101,0.0178,0.7916,0.0298,0.7369,0.0208
ablation_Phys_286,2025-11-25 13:39:16,0.0001,0.5,128,3,7,300,1e-05,basic+phys,82.5360,1.2134,0.8746,0.0105,0.7649,0.0104,0.8068,0.0128,0.7949,0.0291,0.7149,0.0327
ablation_Phys_275,2025-11-25 13:42:50,0.0001,0.5,128,3,3,300,0.0001,basic+phys,82.9713,1.7748,0.8703,0.0119,0.7704,0.0183,0.8091,0.0168,0.7872,0.0297,0.7440,0.0226
ablation_Phys_274,2025-11-25 13:43:20,0.0001,0.5,128,3,3,300,1e-05,basic+phys,83.1002,1.7098,0.8714,0.0121,0.7712,0.0182,0.8107,0.0178,0.7933,0.0302,0.7352,0.0218
ablation_Phys_266,2025-11-25 13:43:22,0.0001,0.3,32,7,7,300,0.0001,basic+phys,82.9317,1.1988,0.8838,0.0070,0.7606,0.0138,0.7988,0.0190,0.7711,0.0424,0.7416,0.0439
ablation_Phys_285,2025-11-25 13:44:09,0.0001,0.5,128,3,7,300,0.0,basic+phys,82.8156,1.1903,0.8763,0.0098,0.7672,0.0092,0.8099,0.0090,0.8019,0.0232,0.7100,0.0317
ablation_Phys_287,2025-11-25 13:47:15,0.0001,0.5,128,3,7,300,0.0001,basic+phys,82.7385,1.2709,0.8752,0.0099,0.7654,0.0101,0.8070,0.0090,0.7931,0.0175,0.7199,0.0255
ablation_Phys_279,2025-11-25 13:49:29,0.0001,0.5,128,3,5,300,0.0,basic+phys,85.0793,0.7345,0.8994,0.0032,0.7831,0.0095,0.8215,0.0129,0.8083,0.0315,0.7417,0.0267
ablation_Phys_280,2025-11-25 13:57:58,0.0001,0.5,128,3,5,300,1e-05,basic+phys,85.1086,0.6272,0.8997,0.0034,0.7800,0.0113,0.8179,0.0147,0.8003,0.0317,0.7466,0.0209
ablation_Phys_253,2025-11-25 14:03:08,0.0001,0.3,32,7,3,300,1e-05,basic+phys,84.7496,1.5109,0.8937,0.0122,0.7809,0.0150,0.8206,0.0199,0.8141,0.0488,0.7266,0.0449
ablation_Phys_281,2025-11-25 14:12:07,0.0001,0.5,128,3,5,300,0.0001,basic+phys,84.8329,0.7475,0.8971,0.0048,0.7817,0.0127,0.8191,0.0150,0.8004,0.0300,0.7504,0.0240
ablation_Phys_282,2025-11-25 14:34:20,0.0001,0.5,32,3,7,300,0.0,basic+phys,83.3935,1.9658,0.8821,0.0160,0.7702,0.0178,0.8100,0.0200,0.7940,0.0405,0.7307,0.0426
ablation_Phys_278,2025-11-25 14:41:01,0.0001,0.5,32,3,5,300,0.0001,basic+phys,84.9914,0.8245,0.8971,0.0057,0.7826,0.0139,0.8205,0.0128,0.8034,0.0199,0.7491,0.0165
ablation_Phys_283,2025-11-25 14:52:30,0.0001,0.5,32,3,7,300,1e-05,basic+phys,83.3517,1.9969,0.8814,0.0167,0.7719,0.0149,0.8097,0.0182,0.7872,0.0386,0.7463,0.0342
ablation_Phys_277,2025-11-25 15:00:41,0.0001,0.5,32,3,5,300,1e-05,basic+phys,84.9834,0.7004,0.8982,0.0042,0.7802,0.0127,0.8169,0.0129,0.7933,0.0278,0.7597,0.0171
ablation_Phys_297,2025-11-25 15:01:13,0.0001,0.5,128,5,5,300,0.0,basic+phys,84.9464,0.9191,0.8991,0.0052,0.7801,0.0140,0.8185,0.0172,0.8039,0.0387,0.7403,0.0360
ablation_Phys_272,2025-11-25 15:08:10,0.0001,0.5,32,3,3,300,0.0001,basic+phys,83.5278,1.5018,0.8760,0.0107,0.7691,0.0161,0.8059,0.0154,0.7758,0.0367,0.7602,0.0288
ablation_Phys_298,2025-11-25 15:13:53,0.0001,0.5,128,5,5,300,1e-05,basic+phys,85.0483,0.8737,0.9003,0.0051,0.7835,0.0126,0.8222,0.0151,0.8108,0.0309,0.7382,0.0261
ablation_Phys_303,2025-11-25 15:14:02,0.0001,0.5,128,5,7,300,0.0,basic+phys,83.4825,1.3999,0.8813,0.0118,0.7691,0.0118,0.8096,0.0114,0.7941,0.0300,0.7293,0.0280
ablation_Phys_271,2025-11-25 15:14:07,0.0001,0.5,32,3,3,300,1e-05,basic+phys,83.5667,1.5894,0.8775,0.0128,0.7646,0.0140,0.8021,0.0156,0.7733,0.0436,0.7523,0.0406
ablation_Phys_270,2025-11-25 15:17:35,0.0001,0.5,32,3,3,300,0.0,basic+phys,83.5661,1.7145,0.8758,0.0110,0.7698,0.0247,0.8062,0.0241,0.7767,0.0483,0.7594,0.0245
ablation_Phys_299,2025-11-25 15:21:40,0.0001,0.5,128,5,5,300,0.0001,basic+phys,85.0898,0.8075,0.8999,0.0052,0.7837,0.0100,0.8212,0.0147,0.8055,0.0355,0.7477,0.0347
ablation_Phys_276,2025-11-25 15:23:52,0.0001,0.5,32,3,5,300,0.0,basic+phys,85.2454,0.7739,0.9000,0.0055,0.7830,0.0136,0.8214,0.0134,0.8077,0.0253,0.7432,0.0045
ablation_Phys_304,2025-11-25 15:25:36,0.0001,0.5,128,5,7,300,1e-05,basic+phys,83.3596,1.4236,0.8796,0.0108,0.7704,0.0092,0.8108,0.0089,0.7959,0.0267,0.7299,0.0265
ablation_Phys_293,2025-11-25 15:31:31,0.0001,0.5,128,5,3,300,0.0001,basic+phys,84.1202,1.4329,0.8805,0.0118,0.7808,0.0185,0.8216,0.0189,0.8183,0.0388,0.7200,0.0296
ablation_Phys_305,2025-11-25 15:31:56,0.0001,0.5,128,5,7,300,0.0001,basic+phys,83.4132,1.3837,0.8794,0.0100,0.7704,0.0128,0.8107,0.0119,0.7956,0.0287,0.7301,0.0289
ablation_Phys_292,2025-11-25 15:36:33,0.0001,0.5,128,5,3,300,1e-05,basic+phys,84.3955,1.4280,0.8839,0.0117,0.7798,0.0164,0.8198,0.0158,0.8108,0.0368,0.7296,0.0354
ablation_Phys_291,2025-11-25 15:38:46,0.0001,0.5,128,5,3,300,0.0,basic+phys,84.0276,1.4792,0.8823,0.0117,0.7772,0.0176,0.8156,0.0167,0.7974,0.0341,0.7442,0.0360
ablation_Phys_301,2025-11-25 15:53:10,0.0001,0.5,32,5,7,300,1e-05,basic+phys,83.6773,1.2801,0.8866,0.0073,0.7764,0.0111,0.8146,0.0129,0.7954,0.0291,0.7450,0.0283
ablation_Phys_296,2025-11-25 15:58:01,0.0001,0.5,32,5,5,300,0.0001,basic+phys,84.8527,0.7378,0.8969,0.0055,0.7820,0.0136,0.8214,0.0187,0.8137,0.0429,0.7301,0.0363
ablation_Phys_300,2025-11-25 16:02:38,0.0001,0.5,32,5,7,300,0.0,basic+phys,84.0451,1.3823,0.8895,0.0083,0.7764,0.0097,0.8141,0.0123,0.7927,0.0331,0.7498,0.0331
ablation_Phys_284,2025-11-25 16:03:25,0.0001,0.5,32,3,7,300,0.0001,basic+phys,83.8760,1.8860,0.8875,0.0128,0.7802,0.0145,0.8187,0.0143,0.8032,0.0264,0.7414,0.0369
ablation_Phys_295,2025-11-25 16:04:16,0.0001,0.5,32,5,5,300,1e-05,basic+phys,84.9072,0.8382,0.8988,0.0047,0.7774,0.0173,0.8149,0.0235,0.7980,0.0585,0.7444,0.0514
ablation_Phys_288,2025-11-25 16:25:57,0.0001,0.5,32,5,3,300,0.0,basic+phys,84.0763,1.3872,0.8812,0.0146,0.7767,0.0198,0.8158,0.0212,0.8023,0.0489,0.7330,0.0602
